City_ID,NAME,state,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64
815,"Idaho Falls city, Idaho",16,39700,66895,31184,35711,35.0,34.8,35.7,26676,3775,4709,2995,3866,2380
816,"Kuna city, Idaho",16,44290,26676,13545,13131,32.1,32.5,31.6,34478,4346,3262,5001,3600,4465
817,"Lewiston city, Idaho",16,46540,34478,16076,18402,40.2,40.6,39.8,125959,9464,15397,19120,17518,15102
818,"Meridian city, Idaho",16,52120,125959,60767,65192,39.7,39.7,39.9,23442,8192,4620,2417,1298,1734
819,"Moscow city, Idaho",16,54550,23442,11705,11737,26.6,27.2,26.1,106186,10081,17663,15535,11794,9744
820,"Nampa city, Idaho",16,56260,106186,53203,52983,34.5,34.2,35.3,57090,7799,8485,8186,6578,5112
821,"Pocatello city, Idaho",16,64090,57090,28091,28999,33.4,33.3,33.4,42611,5183,6624,3772,3944,7863
822,"Post Falls city, Idaho",16,64810,42611,21822,20789,38.2,37.9,38.4,33850,13716,6333,1722,940,1586
823,"Rexburg city, Idaho",16,67420,33850,16484,17366,22.7,23.1,22.4,53211,6143,6935,8006,5937,4065
824,"Twin Falls city, Idaho",16,82810,53211,25680,27531,35.4,35.1,35.8,35410,4340,4781,4311,4078,5307
825,"Addison village, Illinois",17,00243,35410,18184,17226,40.6,36.3,42.6,32803,3589,5318,2932,5508,4515
826,"Algonquin village, Illinois",17,00685,32803,17034,15769,33.5,32.9,35.1,20083,953,2328,3100,2532,2666
827,"Alsip village, Illinois",17,01010,20083,10307,9776,38.0,30.6,44.9,25433,1641,3280,3034,2504,3057
828,"Alton city, Illinois",17,01114,25433,12368,13065,37.0,35.4,37.3,75579,4473,9510,9644,12161,9608
829,"Arlington Heights village, Illinois",17,02154,75579,37206,38373,43.5,43.7,43.3,183491,17196,22358,28225,28625,18435
830,"Aurora city, Illinois",17,03012,183491,91474,92017,36.5,35.5,38.3,36681,2302,4611,4746,5810,5481
831,"Bartlett village, Illinois",17,04013,36681,17597,19084,40.2,40.8,39.8,27957,2001,2372,4140,3894,2987
832,"Batavia city, Illinois",17,04078,27957,13158,14799,39.9,38.0,41.5,41752,2996,5400,4897,5057,6161
833,"Belleville city, Illinois",17,04845,41752,18584,23168,38.0,35.9,38.6,21450,2237,3089,2268,2521,2430
834,"Bellwood village, Illinois",17,04975,21450,10478,10972,34.7,34.9,33.9,25328,1898,2570,5091,2323,3275
835,"Belvidere city, Illinois",17,05092,25328,10782,14546,36.8,37.1,35.8,55765,6815,6410,9513,9829,6448
836,"Berwyn city, Illinois",17,05573,55765,29369,26396,38.7,37.1,42.0,20926,1132,2470,1937,3137,2634
837,"Bloomingdale village, Illinois",17,06587,20926,10111,10815,49.0,47.0,50.4,78283,11083,11523,11059,8558,8572
838,"Bloomington city, Illinois",17,06613,78283,39761,38522,34.1,31.5,36.2,74526,9978,10282,9757,10750,10608
839,"Bolingbrook village, Illinois",17,07133,74526,36366,38160,37.0,36.6,37.8,20394,2374,2956,2482,3668,2203
840,"Bridgeview village, Illinois",17,08225,20394,10269,10125,38.2,33.5,43.5,43390,1928,4313,6566,6544,5445
841,"Buffalo Grove village, Illinois",17,09447,43390,21106,22284,41.9,41.7,42.2,26197,3010,2318,3377,3847,4052
842,"Burbank city, Illinois",17,09642,26197,13186,13011,42.3,43.0,41.5,35151,2491,3651,5391,4461,3005
843,"Calumet City city, Illinois",17,10487,35151,17181,17970,35.7,29.4,38.9,22665,8881,3874,1843,1663,1678
844,"Carbondale city, Illinois",17,11163,22665,12081,10584,24.8,23.9,25.9,40760,3892,5724,4285,6111,5777
845,"Carol Stream village, Illinois",17,11332,40760,20417,20343,38.8,37.7,39.7,37422,3606,4485,6053,4879,3589
846,"Carpentersville village, Illinois",17,11358,37422,18240,19182,33.6,35.0,31.5,89116,26681,13056,8579,6912,7735
847,"Champaign city, Illinois",17,12385,89116,43594,45522,26.2,24.5,27.4,2696561,249286,518710,401679,311218,302247
848,"Chicago city, Illinois",17,14000,2696561,1309551,1387010,35.8,35.2,36.5,26904,2438,3524,3371,2637,4524
849,"Chicago Heights city, Illinois",17,14026,26904,12821,14083,38.1,34.4,40.5,83167,11720,8293,13514,10622,8249
850,"Cicero town, Illinois",17,14351,83167,42339,40828,35.7,36.2,34.1,20942,1597,2573,3237,2323,3136
851,"Collinsville city, Illinois",17,15599,20942,10577,10365,44.1,41.0,46.6,21884,1703,2565,3017,1672,3771
852,"Country Club Hills city, Illinois",17,16691,21884,9575,12309,37.1,34.0,37.6,21993,1519,2750,3666,2945,2293
853,"Crest Hill city, Illinois",17,17458,21993,13281,8712,38.6,36.3,43.0,39758,4322,3590,5051,5618,6029
854,"Crystal Lake city, Illinois",17,17887,39758,18320,21438,40.8,40.9,40.8,26633,1856,3641,3030,3473,3360
855,"Danville city, Illinois",17,18563,26633,13801,12832,41.2,39.9,44.6,22160,2091,2354,2448,2659,2899
856,"Darien city, Illinois",17,18628,22160,10267,11893,45.3,46.9,44.0,70676,6893,8381,8714,8423,9283
857,"Decatur city, Illinois",17,18823,70676,33224,37452,42.3,41.7,42.8,21079,1469,1763,2496,2838,3689
858,"Deerfield village, Illinois",17,18992,21079,10489,10590,45.0,44.5,46.3,40606,8952,6554,3888,3169,3338
859,"DeKalb city, Illinois",17,19161,40606,18735,21871,28.3,30.0,27.1,61277,4128,9405,6873,7098,9311
860,"Des Plaines city, Illinois",17,19642,61277,30197,31080,40.1,40.3,39.8,22566,1867,3605,2413,2849,3155
861,"Dolton village, Illinois",17,20292,22566,9766,12800,39.4,39.4,39.6,49372,2593,6176,6108,7201,6420
862,"Downers Grove village, Illinois",17,20591,49372,22596,26776,42.6,43.4,42.3,23795,2218,3969,3611,2731,2621
863,"East Peoria city, Illinois",17,22164,23795,12122,11673,36.3,34.6,38.4,26000,5882,3155,2972,3336,2493
864,"Edwardsville city, Illinois",17,22697,26000,11464,14536,31.4,33.6,28.6,117850,12246,17454,13831,15242,17996
865,"Elgin city, Illinois",17,23074,117850,60061,57789,36.8,35.7,37.8,32061,1933,3806,4444,4297,4695
866,"Elk Grove Village village, Illinois",17,23256,32061,15556,16505,40.8,40.9,40.4,46657,3684,4707,7254,6588,4281
867,"Elmhurst city, Illinois",17,23620,46657,23512,23145,37.3,35.5,39.3,23208,1654,3586,3467,3087,3959
868,"Elmwood Park village, Illinois",17,23724,23208,12335,10873,40.7,36.1,44.4,77532,13210,10918,7413,8666,9415
869,"Evanston city, Illinois",17,24582,77532,37688,39844,36.8,35.1,37.9,22626,2051,1927,2285,2397,3738
870,"Freeport city, Illinois",17,27884,22626,10845,11781,50.6,49.7,51.3,28131,4383,3317,3002,3330,3686
871,"Galesburg city, Illinois",17,28326,28131,14912,13219,42.1,40.9,43.3,21185,1880,1293,2744,3407,3518
872,"Geneva city, Illinois",17,28872,21185,10836,10349,43.9,40.2,44.7,30972,2924,4259,4655,4152,3607
873,"Glendale Heights village, Illinois",17,29730,30972,15710,15262,38.3,37.2,40.8,28255,2868,1876,4145,3155,4494
874,"Glen Ellyn village, Illinois",17,29756,28255,13225,15030,38.1,38.8,37.5,48661,2138,3688,5591,6794,6376
875,"Glenview village, Illinois",17,29938,48661,22589,26072,44.3,43.1,45.8,20859,1776,1732,3006,2412,2267
876,"Godfrey village, Illinois",17,30094,20859,10425,10434,39.1,37.1,41.7,26604,2109,3840,3391,3927,4229
877,"Granite City city, Illinois",17,30926,26604,13729,12875,42.6,42.3,45.3,22408,1844,3056,3239,3041,3393
878,"Grayslake village, Illinois",17,31121,22408,11244,11164,37.3,37.0,37.5,30511,2072,5025,2645,4902,4738
879,"Gurnee village, Illinois",17,32018,30511,14504,16007,42.2,40.4,44.3,35652,2963,4916,5484,3592,3568
880,"Hanover Park village, Illinois",17,32746,35652,17033,18619,31.8,32.6,31.2,19919,1191,2229,3304,2525,2399
881,"Harvey city, Illinois",17,33383,19919,10160,9759,40.1,42.4,35.9,28306,894,1893,3134,2752,4144
882,"Highland Park city, Illinois",17,34722,28306,13788,14518,50.3,47.5,54.3,54515,2892,8421,7898,6985,6421
883,"Hoffman Estates village, Illinois",17,35411,54515,26892,27623,35.5,35.1,35.8,24990,1827,1678,2871,3013,2907
884,"Homer Glen village, Illinois",17,35835,24990,12159,12831,42.9,44.5,40.7,21050,1565,1853,2681,2360,3164
885,"Homewood village, Illinois",17,35879,21050,10993,10057,41.4,39.2,44.9,28006,2467,3350,1390,3617,2899
886,"Huntley village, Illinois",17,36750,28006,12760,15246,48.7,43.6,50.8,152563,16882,21859,20057,21021,18693
887,"Joliet city, Illinois",17,38570,152563,77325,75238,34.9,32.9,36.7,24372,2752,3454,2447,2998,2027
888,"Kankakee city, Illinois",17,38934,24372,12235,12137,33.9,31.9,36.3,20240,4087,442,945,2924,2879
889,"Lake Forest city, Illinois",17,41105,20240,9380,10860,52.3,49.1,54.2,25875,1541,2997,3416,5030,3416
890,"Lake in the Hills village, Illinois",17,41183,25875,12797,13078,40.4,39.5,40.9,28832,2309,3938,4281,5323,3811
891,"Lansing village, Illinois",17,42028,28832,15133,13699,42.0,41.5,42.6,22029,1176,2208,3160,3790,2743
892,"Libertyville village, Illinois",17,43250,22029,10285,11744,40.0,42.6,39.6,24858,2011,3692,4914,2406,3114
893,"Lisle village, Illinois",17,43939,24858,13154,11704,36.6,36.4,37.2,23490,2208,3681,2558,4165,2560
894,"Lockport city, Illinois",17,44225,23490,11444,12046,39.8,40.0,39.6,44207,2978,7611,6440,4658,5158
895,"Lombard village, Illinois",17,44407,44207,22227,21980,37.7,36.5,39.8,26744,3534,5024,2445,1673,4230
896,"Loves Park city, Illinois",17,45031,26744,11239,15505,34.6,35.6,33.3,25681,954,2577,4587,2548,4249
897,"McHenry city, Illinois",17,45694,25681,13155,12526,44.5,44.2,46.5,21927,2759,1628,3233,3975,2004
898,"Machesney Park village, Illinois",17,45726,21927,10981,10946,42.5,41.2,43.1,22086,2552,2475,3272,3801,2339
899,"Maywood village, Illinois",17,47774,22086,10613,11473,37.8,39.7,36.5,23658,2477,2746,3126,3310,2739
900,"Melrose Park village, Illinois",17,48242,23658,11360,12298,36.0,38.9,34.7,20723,1207,1492,2844,3957,3341
901,"Mokena village, Illinois",17,49854,20723,9797,10926,44.7,46.7,44.4,47004,5111,5823,5930,4638,5985
902,"Moline city, Illinois",17,49867,47004,23564,23440,37.5,35.8,38.6,19976,2635,2474,2747,1922,1844
903,"Montgomery village, Illinois",17,50218,19976,9611,10365,29.3,25.4,33.1,25214,1667,2513,2658,4571,2713
904,"Morton Grove village, Illinois",17,50647,25214,12417,12797,45.5,43.4,46.9,56496,3727,7197,8266,6731,8125
905,"Mount Prospect village, Illinois",17,51089,56496,27856,28640,40.3,40.4,40.2,28230,2347,2694,4367,3672,3911
906,"Mundelein village, Illinois",17,51349,28230,14692,13538,37.8,36.7,40.1,148863,9887,16278,19556,22275,22652
907,"Naperville city, Illinois",17,51622,148863,74455,74408,40.9,40.7,41.2,28688,1912,2272,5458,2618,4147
908,"New Lenox village, Illinois",17,52584,28688,14685,14003,39.1,37.7,40.5,30099,2093,2528,3610,3309,3934
909,"Niles village, Illinois",17,53000,30099,15608,14491,45.2,43.1,47.7,54879,16360,6417,5558,4925,4986
910,"Normal town, Illinois",17,53234,54879,26248,28631,28.4,30.4,26.8,33039,1665,1012,5197,5195,4513
911,"Northbrook village, Illinois",17,53481,33039,15233,17806,45.9,46.3,45.0,30346,11661,5383,2205,1982,1838
912,"North Chicago city, Illinois",17,53559,30346,18936,11410,23.4,22.7,26.8,26791,2042,3678,3819,3394,3977
913,"Oak Forest city, Illinois",17,54638,26791,12378,14413,40.3,40.1,40.3,57017,2701,7417,6998,5959,8330
914,"Oak Lawn village, Illinois",17,54820,57017,25388,31629,41.6,42.5,40.0,53225,2731,8021,9113,6880,5352
915,"Oak Park village, Illinois",17,54885,53225,25491,27734,37.8,37.2,38.3,32074,1368,4111,5059,3468,3404
916,"O'Fallon city, Illinois",17,55249,32074,15939,16135,36.9,35.6,38.7,58175,2767,4793,6455,5744,9487
917,"Orland Park village, Illinois",17,56640,58175,28461,29714,49.9,45.2,51.7,40066,4721,3197,6343,4488,5758
918,"Oswego village, Illinois",17,56887,40066,21524,18542,37.2,32.0,39.5,66272,3724,10943,6726,9901,8769
919,"Palatine village, Illinois",17,57225,66272,32339,33933,38.1,35.7,40.2,22924,2196,3311,1530,4045,2675
920,"Park Forest village, Illinois",17,57732,22924,9524,13400,40.4,45.5,36.2,40155,2727,2391,5560,5437,7201
921,"Park Ridge city, Illinois",17,57875,40155,18979,21176,43.9,43.9,44.0,32606,2885,4675,3670,4191,5315
922,"Pekin city, Illinois",17,58447,32606,16681,15925,41.9,39.5,45.1,110915,11666,14273,13441,12465,13022
923,"Peoria city, Illinois",17,59000,110915,51261,59654,37.5,34.9,39.3,39009,1839,1723,6793,7539,4236
924,"Plainfield village, Illinois",17,60287,39009,19130,19879,40.5,40.5,40.5,39133,2918,6296,5280,3553,4390
925,"Quincy city, Illinois",17,62367,39133,18147,20986,37.2,36.6,37.5,148539,12048,21188,19041,15996,16797
926,"Rockford city, Illinois",17,65000,148539,73232,75307,36.5,35.2,37.2,36535,4651,4568,4744,4756,3584
927,"Rock Island city, Illinois",17,65078,36535,18389,18146,39.6,38.5,41.3,25106,1352,3761,3030,3890,2802
928,"Rolling Meadows city, Illinois",17,65338,25106,12268,12838,40.1,35.6,42.9,41095,4502,6557,4691,7265,4433
929,"Romeoville village, Illinois",17,65442,41095,19220,21875,36.2,35.0,36.6,21848,2726,1793,2451,2980,5079
930,"Roselle village, Illinois",17,65806,21848,10863,10985,47.6,45.0,50.3,26645,1756,4172,3434,3452,3463
931,"Round Lake Beach village, Illinois",17,66040,26645,14496,12149,35.3,33.6,35.8,32272,2210,4990,4633,3706,4122
932,"St. Charles city, Illinois",17,66703,32272,16290,15982,41.2,40.9,41.9,75913,5087,9176,12162,9199,10052
933,"Schaumburg village, Illinois",17,68003,75913,37358,38555,39.2,37.5,40.4,66410,4046,7167,8193,8826,9693
934,"Skokie village, Illinois",17,70122,66410,33469,32941,43.7,41.6,46.2,22760,1955,2305,2938,5068,2707
935,"South Elgin village, Illinois",17,70720,22760,11536,11224,41.3,42.5,38.7,21362,1759,1844,3113,2158,2735
936,"South Holland village, Illinois",17,70850,21362,9520,11842,38.5,41.7,36.8,114340,9286,15668,14244,14274,14996
937,"Springfield city, Illinois",17,72000,114340,56383,57957,39.7,37.2,42.1,38304,2809,3885,5769,5347,4903
938,"Streamwood village, Illinois",17,73157,38304,20322,17982,42.6,42.8,42.4,50626,2655,6263,6352,6021,7691
939,"Tinley Park village, Illinois",17,75484,50626,24830,25796,43.0,40.0,45.6,38686,13884,7019,3621,2935,2722
940,"Urbana city, Illinois",17,77005,38686,19609,19077,26.1,27.6,25.3,26154,1417,2590,4606,4280,3064
941,"Vernon Hills village, Illinois",17,77694,26154,13057,13097,39.2,39.7,38.7,19630,1211,3676,2454,2344,2977
942,"Villa Park village, Illinois",17,77993,19630,9560,10070,38.4,39.0,37.7,85791,9988,14320,11634,11748,10912
943,"Waukegan city, Illinois",17,79293,85791,44844,40947,36.3,35.4,38.1,25165,2654,2552,2531,4283,3216
944,"West Chicago city, Illinois",17,80060,25165,12070,13095,38.1,36.6,38.8,24352,1304,3441,3740,2460,4061
945,"Westmont village, Illinois",17,80645,24352,12983,11369,41.1,40.6,43.0,53101,5933,8297,6351,5686,6472
946,"Wheaton city, Illinois",17,81048,53101,25473,27628,36.8,35.9,39.1,38496,3334,5428,5123,6451,3988
947,"Wheeling village, Illinois",17,81087,38496,19536,18960,38.6,37.4,40.3,27478,883,1500,3702,4229,3260
948,"Wilmette village, Illinois",17,82075,27478,12876,14602,44.2,44.4,44.0,32863,3825,3445,4838,4546,5779
949,"Woodridge village, Illinois",17,83245,32863,16545,16318,41.2,37.4,44.8,27154,3409,2920,4718,3047,4715
950,"Woodstock city, Illinois",17,83349,27154,14602,12552,38.3,32.4,42.5,20841,2609,3188,1891,3642,3121
951,"Yorkville city, Illinois",17,84038,20841,8904,11937,40.0,40.3,37.5,24495,1551,3331,3102,2943,2309
952,"Zion city, Illinois",17,84220,24495,11789,12706,33.9,32.1,35.0,54707,5545,8854,5193,6929,6939
953,"Anderson city, Indiana",18,01468,54707,26406,28301,40.1,40.9,38.5,21147,1298,1934,4064,2357,2651
954,"Avon town, Indiana",18,02908,21147,9768,11379,38.4,39.4,35.5,78988,33573,10080,7716,5278,6034
955,"Bloomington city, Indiana",18,05860,78988,39689,39299,23.8,24.0,23.5,31604,3339,3564,4343,5022,4849
956,"Brownsburg town, Indiana",18,08416,31604,15547,16057,36.3,35.9,37.0,100780,7896,12250,11891,13614,14676
957,"Carmel city, Indiana",18,10342,100780,48320,52460,41.6,40.1,43.2,22447,1850,4470,2332,2328,2399
958,"Clarksville town, Indiana",18,12934,22447,10318,12129,34.3,33.4,39.2,51697,3809,9205,6874,5652,5862
959,"Columbus city, Indiana",18,14734,51697,28337,23360,35.5,33.3,39.4,34928,2735,4959,4496,4367,4763
960,"Crown Point city, Indiana",18,16138,34928,17304,17624,42.7,41.5,44.1,26092,3421,2613,2774,3237,2108
961,"East Chicago city, Indiana",18,19486,26092,12547,13545,35.3,30.0,38.6,49218,3158,7655,5539,5901,5020
962,"Elkhart city, Indiana",18,20728,49218,22899,26319,34.7,35.4,34.1,117273,12248,15679,15407,12202,16190
963,"Evansville city, Indiana",18,22000,117273,57617,59656,38.8,36.3,40.6,103081,9810,10100,17922,18024,8473
964,"Fishers city, Indiana",18,23278,103081,52712,50369,35.9,35.8,36.0,263814,26704,42007,31863,30421,29959
965,"Fort Wayne city, Indiana",18,25000,263814,129891,133923,34.9,32.8,36.6,25328,2453,4149,3712,3078,2822
966,"Franklin city, Indiana",18,25450,25328,13278,12050,35.2,35.7,34.7,62035,4865,6934,8945,6064,6734
967,"Gary city, Indiana",18,27000,62035,26711,35324,36.3,37.6,35.6,33659,4148,3462,4579,2847,3739
968,"Goshen city, Indiana",18,28386,33659,16084,17575,35.5,34.5,36.2,31609,1365,2568,5471,3015,3160
969,"Granger CDP, Indiana",18,28800,31609,16730,14879,37.8,33.1,39.1,24192,1875,3643,2918,3074,2358
970,"Greenfield city, Indiana",18,29520,24192,12835,11357,37.4,33.0,40.3,58653,5804,8748,8211,5053,8542
971,"Greenwood city, Indiana",18,29898,58653,29310,29343,36.7,35.5,37.2,20764,1875,3233,3759,1685,2917
972,"Griffith town, Indiana",18,30042,20764,10000,10764,35.2,35.2,35.1,76991,7752,12248,10597,10201,10018
973,"Hammond city, Indiana",18,31000,76991,38407,38584,37.4,34.8,38.1,23916,2126,2129,3086,3094,4488
974,"Highland town, Indiana",18,33466,23916,11798,12118,45.3,44.4,45.9,28845,3126,4268,4093,3229,4055
975,"Hobart city, Indiana",18,34114,28845,13891,14954,38.3,37.7,38.8,882327,82567,147750,119065,98210,103773
976,"Indianapolis city (balance), Indiana",18,36003,882327,430589,451738,34.5,33.0,35.6,50568,3462,8741,6155,6845,5558
977,"Jeffersonville city, Indiana",18,38358,50568,25530,25038,37.2,36.2,39.4,58308,5692,7077,7479,7250,8175
978,"Kokomo city, Indiana",18,40392,58308,28197,30111,39.7,35.1,42.8,72041,8227,11452,10030,6938,7317
979,"Lafayette city, Indiana",18,40788,72041,34751,37290,33.9,33.5,34.3,23862,2642,4165,2765,1978,2096
980,"La Porte city, Indiana",18,42246,23862,10929,12933,30.8,28.8,34.3,49359,4983,7171,5393,5836,6091
981,"Lawrence city, Indiana",18,42426,49359,20452,28907,35.3,38.5,32.4,29180,4857,4068,3426,2121,2445
982,"Marion city, Indiana",18,46908,29180,13173,16007,31.1,29.6,31.5,36712,3391,3116,4010,3921,6533
983,"Merrillville town, Indiana",18,48528,36712,17834,18878,43.2,40.1,45.7,32256,3324,4030,4283,2931,5160
984,"Michigan City city, Indiana",18,48798,32256,16414,15842,40.5,39.3,43.0,51297,6286,9148,5884,6020,7199
985,"Mishawaka city, Indiana",18,49932,51297,25922,25375,38.4,33.9,39.9,64322,19489,6435,5100,6306,7741
986,"Muncie city, Indiana",18,51876,64322,30019,34303,30.5,30.8,29.7,23885,1673,2843,2918,2707,3458
987,"Munster town, Indiana",18,51912,23885,11734,12151,42.5,42.7,42.3,35482,2926,5807,5436,2966,4409
988,"New Albany city, Indiana",18,52326,35482,16844,18638,37.5,36.3,38.1,71810,6885,9699,11745,7944,8288
989,"Noblesville city, Indiana",18,54180,71810,36134,35676,35.8,34.7,37.4,34194,3777,5257,4852,4117,2658
990,"Plainfield town, Indiana",18,60246,34194,19012,15182,34.4,34.2,35.8,37410,3519,3967,5724,3847,4781
991,"Portage city, Indiana",18,61092,37410,18179,19231,41.6,40.3,44.1,36750,4794,4584,3871,4213,4344
992,"Richmond city, Indiana",18,64260,36750,16752,19998,36.5,33.0,40.5,20742,1384,991,2167,3328,3180
993,"St. John town, Indiana",18,66852,20742,10915,9827,47.1,43.8,47.6,29583,1846,4401,2319,4834,3079
994,"Schererville town, Indiana",18,68220,29583,14591,14992,47.8,43.0,49.7,19522,1095,2845,2399,2201,2630
995,"Seymour city, Indiana",18,68832,19522,10166,9356,38.1,33.0,43.4,20679,1832,3737,1657,2600,1857
996,"Shelbyville city, Indiana",18,69318,20679,10536,10143,32.6,32.5,32.7,104523,10591,14114,12570,11644,11680
997,"South Bend city, Indiana",18,71000,104523,49760,54763,36.7,35.9,37.6,57403,9995,8317,7243,6409,6263
998,"Terre Haute city, Indiana",18,75428,57403,28501,28902,34.3,34.3,34.4,35204,5548,4721,5171,4450,3873
999,"Valparaiso city, Indiana",18,78326,35204,16090,19114,37.2,35.6,38.0,51618,1638,7391,9077,6843,7374
1000,"Westfield city, Indiana",18,82700,51618,24169,27449,37.2,35.2,38.8,50279,31299,4438,2700,2404,1823
1001,"West Lafayette city, Indiana",18,82862,50279,27597,22682,21.5,21.4,21.6,31701,1542,1717,5379,6437,4639
1002,"Zionsville town, Indiana",18,86372,31701,16769,14932,41.8,40.9,45.4,66422,28964,7918,4644,3956,4876
1003,"Ames city, Iowa",19,01855,66422,34165,32257,22.8,22.5,23.6,70289,5938,8425,12106,11402,5865
1004,"Ankeny city, Iowa",19,02305,70289,35036,35253,36.7,36.6,36.9,39316,2762,4683,5556,6092,4059
1005,"Bettendorf city, Iowa",19,06355,39316,19370,19946,38.5,38.7,38.2,21155,1154,2287,2555,2661,3833
1006,"Burlington city, Iowa",19,09550,21155,10552,10603,47.5,45.2,50.1,39811,10790,5414,4465,2619,3332
1007,"Cedar Falls city, Iowa",19,11755,39811,17718,22093,27.5,26.9,28.3,136464,16881,19773,17469,15945,16581
1008,"Cedar Rapids city, Iowa",19,12000,136464,70087,66377,36.6,34.7,39.6,24221,2335,2483,1841,2739,3747
1009,"Clinton city, Iowa",19,14430,24221,12199,12022,39.0,37.9,42.7,62416,7114,8175,8251,6688,7884
