name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
"Storytellers Brewery and Meet House, LLC",planning,,Corona,California,92880-1798,-117.5664449,33.8752945,California,92880.0,6707,"Corona city, California",6.0,16350.0,159749.0,79654.0,80095.0,38.3,37.8,38.8,19458.0,2752.0,2473.0,1506.0,2436.0,2493.0,7281.0,92606.0,101658.0,60291.0,40139.0,126487.0,53376.0,53141.0,50613.0,48905.0,1708.0
Stoup Brewing,micro,1108 NW 52nd St,Seattle,Washington,98107-5129,-122.3711883,47.6666399,Washington,98107.0,6709,"Seattle city, Washington",53.0,63000.0,733904.0,371600.0,362304.0,35.5,35.4,35.6,57934.0,1616.0,10074.0,7445.0,8490.0,7573.0,22379.0,91840.0,106310.0,29288.0,66994.0,182624.0,286082.0,265726.0,384799.0,351650.0,33149.0
Stover Brewing,planning,,San Diego,California,92124-1426,-117.1627714,32.7174209,California,92124.0,6711,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Straight to Ale,micro,2610 Clinton Ave W,Huntsville,Alabama,35805-3046,-86.5932014,34.7277523,Alabama,35805.0,6713,"Huntsville city, Alabama",1.0,37000.0,215482.0,106904.0,108578.0,38.0,37.1,39.0,215482.0,23658.0,33498.0,30325.0,21628.0,28330.0,96551.0,70757.0,91448.0,57662.0,41750.0,177146.0,71807.0,69060.0,104141.0,96551.0,7590.0
Strand Brewing Co,micro,2201 Dominguez St,Torrance,California,90501-1418,-118.3240401,33.8414814,California,90501.0,6715,"Torrance city, California",6.0,80000.0,143589.0,72223.0,71366.0,44.1,42.9,46.1,95384.0,7508.0,11454.0,15659.0,10968.0,10040.0,28353.0,100392.0,121574.0,85513.0,59576.0,116828.0,46746.0,43967.0,60220.0,57584.0,2636.0
Strange Days Brewing Co,micro,316 Oak St,Kansas City,Missouri,64106,-94.57994512,39.1100614,Missouri,64106.0,6717,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Strange Days Brewing Company,micro,316 Oak St,Kansas City,Missouri,64106,-94.57994512,39.1100614,Missouri,64106.0,6718,"Kansas City city, Missouri",29.0,38000.0,508415.0,241879.0,266536.0,35.1,34.7,35.5,29380.0,1232.0,2600.0,4505.0,3651.0,3179.0,7798.0,63396.0,124890.0,70613.0,39010.0,15865.0,163058.0,173276.0,243950.0,219020.0,24930.0
Strange Roots Experimental Ales,micro,4399 Gibsonia Road,Gibsonia,Pennsylvania,15044-9343,-79.9709659,40.6301186,Pennsylvania,15044.0,6720,,,,,,,,,,,,,,,,,,,,,,,,,,
Strange Roots Experimental Ales,micro,501 E Ohio St,Pittsburgh,Pennsylvania,15209-2671,-79.9951469,40.4546063,Pennsylvania,15209.0,6721,"Pittsburgh city, Pennsylvania",42.0,61000.0,300454.0,146812.0,153642.0,34.2,32.9,35.4,26866.0,1739.0,3569.0,2942.0,4008.0,3512.0,9373.0,52325.0,46148.0,35425.0,37234.0,37729.0,105059.0,109673.0,159435.0,136747.0,22688.0
Strangebird Beer,micro,62 Marshall Street,Rochester,New York,14607,-77.601928,43.15127745,New York,14607.0,6722,"Rochester city, New York",36.0,63000.0,210594.0,100490.0,110104.0,34.6,33.3,36.3,25813.0,2151.0,1747.0,3762.0,2941.0,3770.0,13234.0,121206.0,129844.0,66208.0,31872.0,20597.0,67087.0,75461.0,103333.0,93263.0,10070.0
Strangeways Brewing - FXBG,micro,350 Lansdowne Rd,Fredericksburg,Virginia,22401-7351,-77.45625316,38.27297555,Virginia,22401.0,6723,"Fredericksburg city, Virginia",51.0,29744.0,28367.0,13892.0,14475.0,35.4,33.9,36.3,137746.0,16284.0,21712.0,17595.0,13081.0,18274.0,8547.0,51862.0,58084.0,56139.0,37423.0,34678.0,9692.0,10614.0,11960.0,11386.0,574.0
Strap Tank Brewing Co.,brewpub,596 S 1750 W,Springville,Utah,84663-3088,-111.641975,40.159405,Utah,84663.0,6725,"Springville city, Utah",49.0,72280.0,36126.0,20024.0,16102.0,28.4,26.1,30.7,33333.0,2429.0,2633.0,5968.0,4005.0,2272.0,10315.0,73260.0,82948.0,86352.0,32005.0,104188.0,11142.0,9569.0,10746.0,10594.0,152.0
Straub Brewery,regional,303 Sorg St,Saint Marys,Pennsylvania,15857-1592,-78.55352821,41.42586622,Pennsylvania,15857.0,6726,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Alley Ale Works,brewpub,103 Strawberry Aly,Clarksville,Tennessee,37040-4267,-87.36026635,36.5280248,Tennessee,37040.0,6727,"Clarksville city, Tennessee",47.0,15160.0,170966.0,85106.0,85860.0,29.9,28.4,31.0,47958.0,6260.0,7671.0,5325.0,5450.0,4048.0,19351.0,117896.0,69135.0,70321.0,35573.0,18603.0,55202.0,56459.0,68485.0,63787.0,4698.0
Strawn Brewing Co,micro,27 Word St,Fairburn,Georgia,30213-1545,-84.58368873,33.56062198,Georgia,30213.0,6728,,,,,,,,,,,,,,,,,,,,,,,,,,
Streetcar 82 Brewing Co.,micro,4824 Rhode Island Ave,Hyattsville,Maryland,20781-2034,-76.9430028,38.9493263,Maryland,20781.0,6729,,,,,,,,,,,,,,,,,,,,,,,,,,
Streetside Brewery,micro,4003 Eastern Ave,Cincinnati,Ohio,45226-1747,-84.43295078,39.10919541,Ohio,45226.0,6730,"Cincinnati city, Ohio",39.0,15000.0,308913.0,146416.0,162497.0,32.5,31.9,33.3,368006.0,37919.0,63547.0,44335.0,41713.0,50529.0,19452.0,60726.0,69237.0,17058.0,32244.0,107339.0,98523.0,109998.0,160420.0,144929.0,15491.0
Strike Brewing Co,micro,2099 S 10th St Unit 30,San Jose,California,95112-4116,-121.8582561,37.31067385,California,95112.0,6731,"San Jose city, California",6.0,68000.0,983530.0,505431.0,478099.0,38.4,37.3,39.5,34955.0,2975.0,1975.0,3791.0,6561.0,5223.0,12980.0,126377.0,141783.0,52281.0,56785.0,799912.0,346046.0,315933.0,340561.0,322881.0,17680.0
Strong Rope Brewery,micro,574A President St,New York,New York,11215-1019,-73.9840898,40.6769023,New York,11215.0,6734,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Structures Brewing,micro,1420 N State St,Bellingham,Washington,98225-4513,-122.4744507,48.74988055,Washington,98225.0,6736,"Bellingham city, Washington",53.0,5280.0,92290.0,44429.0,47861.0,32.9,32.0,33.7,19565.0,1029.0,2876.0,3344.0,2163.0,2056.0,19368.0,122665.0,78707.0,74578.0,30407.0,20258.0,33988.0,33666.0,42715.0,40653.0,2062.0
Strum Brewing Company,micro,235 S Campus Ave,Ontario,California,91761-1736,-117.6412505,34.06156086,California,91761.0,6737,"Ontario city, California",6.0,53896.0,177961.0,89773.0,88188.0,33.4,32.1,34.6,137287.0,14121.0,22400.0,20718.0,17196.0,14475.0,43291.0,73872.0,77445.0,54931.0,37422.0,140790.0,61829.0,60678.0,57356.0,55819.0,1537.0
Stubborn Beauty Brewing,micro,180 Johnson St,Middletown,Connecticut,06457-2247,-72.65990742,41.57233253,Connecticut,6457.0,6738,"Middletown city, Connecticut",9.0,47290.0,47116.0,23212.0,23904.0,38.3,36.2,43.8,50433.0,3547.0,5709.0,5802.0,8137.0,7793.0,12180.0,76254.0,104230.0,76236.0,44888.0,42061.0,17600.0,16471.0,21821.0,20471.0,1350.0
Stubborn German Brewing Co,micro,119 S Main St,Waterloo,Illinois,62298-1323,-90.15032876,38.33531994,Illinois,62298.0,6739,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Brew,brewpub,221 Moore St,Bristol,Virginia,24201-4302,-82.18231373,36.59862808,Virginia,24201.0,6741,,,,,,,,,,,,,,,,,,,,,,,,,,
Stumblefoot Brewing,micro,1784 La Costa Meadows Dr Ste 103,San Marcos,California,92078-5174,-117.2194838,33.10419694,California,92078.0,6742,"San Marcos city, California",6.0,68196.0,94927.0,46033.0,48894.0,37.6,36.1,38.5,102175.0,6594.0,18652.0,15088.0,12130.0,12336.0,39340.0,89239.0,115689.0,62755.0,45248.0,71440.0,28672.0,29452.0,35300.0,34037.0,1263.0
Stumptown Ales,micro,390 William Ave,Davis,West Virginia,26260,-79.4646754,39.12899878,West Virginia,26260.0,6745,,,,,,,,,,,,,,,,,,,,,,,,,,
Stumptown Brewery,brewpub,15045 River Rd,Guerneville,California,95446-8043,-122.9838017,38.51320677,California,95446.0,6746,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub Noir Brewing Company,micro,2039 Progress Ct,Raleigh,North Carolina,27608-2761,-78.6231748,35.8091103,North Carolina,27608.0,6748,"Raleigh city, North Carolina",37.0,55000.0,469502.0,227641.0,241861.0,35.0,34.4,35.9,54551.0,6240.0,6279.0,5129.0,6420.0,7622.0,15154.0,46942.0,49269.0,37726.0,43417.0,22267.0,161903.0,165672.0,217866.0,194917.0,22949.0
Sublime Brewing Company,micro,5 Route 25,Plymouth,New Hampshire,03264-3141,-71.776669,43.781015,New Hampshire,3264.0,6749,,,,,,,,,,,,,,,,,,,,,,,,,,
Suds Brothers Brewing Co,brewpub,1012 Main St,Evanston,Wyoming,82930-3443,-110.9660936,41.26798687,Wyoming,82930.0,6750,,,,,,,,,,,,,,,,,,,,,,,,,,
Suds Brothers Brewing Co #2,brewpub,127 E Aspen Ave,Fruita,Colorado,81521-2543,-108.7326881,39.1591622,Colorado,81521.0,6751,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudwerk Brewing Co,micro,2001 2nd St,Davis,California,95618-5474,-121.726084,38.546614,California,95618.0,6753,"Davis city, California",6.0,18100.0,66798.0,32582.0,34216.0,26.0,25.2,27.1,52173.0,4886.0,10310.0,8380.0,6499.0,5572.0,11769.0,84074.0,166758.0,43649.0,38133.0,58424.0,24839.0,26133.0,27592.0,25316.0,2276.0
Sufferfest Beer Company,proprietor,1770 UNION STREET,San Francisco,California,94123-3404,-122.4283947,37.79807486,California,94123.0,6754,"San Francisco city, California",6.0,67000.0,815201.0,417313.0,397888.0,40.4,40.1,41.0,38670.0,2465.0,5049.0,6244.0,4938.0,5346.0,13112.0,121826.0,150429.0,66875.0,76010.0,713617.0,299502.0,271633.0,412269.0,350796.0,61473.0
Sugar Creek Brewing Co.,micro,215 Southside Dr,Charlotte,North Carolina,28217-1727,-80.88045065,35.18571693,North Carolina,28217.0,6755,"Charlotte city, North Carolina",37.0,12000.0,879697.0,423800.0,455897.0,34.8,34.2,35.5,28309.0,2076.0,2904.0,3645.0,4221.0,2554.0,8451.0,64149.0,95894.0,37027.0,43433.0,234030.0,293923.0,311451.0,393631.0,365269.0,28362.0
Sugar Hill Brewing Company,brewpub,16622 Broad St,Saint Paul,Virginia,24283-,-82.3106732,36.90512687,Virginia,24283.0,6756,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugarfoot Saloon,brewpub,4997 S Good Harbor Trl,Cedar,Michigan,49621-8543,-85.79625698,44.90785082,Michigan,49621.0,6757,,,,,,,,,,,,,,,,,,,,,,,,,,
Summerhill Brewing LLC,micro,384 Champlin Rd N. Cayuga County,Groton,New York,13073-3212,-76.29601824,42.63594387,New York,13073.0,6759,,,,,,,,,,,,,,,,,,,,,,,,,,
Summit Brewing Co,regional,910 Montreal Cir,Saint Paul,Minnesota,55102-4246,-93.13959808,44.91398765,Minnesota,55102.0,6760,"St. Paul city, Minnesota",27.0,58000.0,307176.0,150594.0,156582.0,33.2,33.2,33.2,23038.0,1368.0,2799.0,3673.0,2638.0,1454.0,12264.0,66098.0,107898.0,38497.0,40495.0,17250.0,100721.0,103025.0,131275.0,121964.0,9311.0
Sun Brewing Co.,brewpub,101 Canutillo La Union Ave,Canutillo,Texas,79835-6001,-106.6011179,31.9151882,Texas,79835.0,6762,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun King Brewery,micro,7848 E 96th St,Fishers,Indiana,46037-9629,-86.0242557,39.9282185,Indiana,46037.0,6763,"Fishers city, Indiana",18.0,23278.0,103081.0,52712.0,50369.0,35.9,35.8,36.0,263814.0,26704.0,42007.0,31863.0,30421.0,29959.0,9448.0,121501.0,66334.0,36069.0,65209.0,45538.0,35146.0,33938.0,37546.0,35466.0,2080.0
Sun King Brewing Co,regional,135 N College Ave,Indianapolis,Indiana,46202-3801,-86.1449174,39.8095687,Indiana,46202.0,6765,"Indianapolis city (balance), Indiana",18.0,36003.0,882327.0,430589.0,451738.0,34.5,33.0,35.6,50568.0,3462.0,8741.0,6155.0,6845.0,5558.0,26162.0,58479.0,72029.0,41100.0,37355.0,56542.0,281254.0,292495.0,399820.0,358150.0,41670.0
Sun Up Brewing Co.,brewpub,322 E Camelback Rd,Phoenix,Arizona,85012-1614,-112.0687773,33.50950925,Arizona,85012.0,6766,"Phoenix city, Arizona",4.0,55000.0,1624539.0,818870.0,805669.0,34.5,34.1,35.1,1624539.0,157989.0,265026.0,226450.0,203896.0,180098.0,24770.0,68435.0,79209.0,38356.0,39203.0,1270317.0,550702.0,530003.0,644625.0,602039.0,42586.0
Sun Up Brewing Company 330,planning,,Phoenix,Arizona,85012,-112.0773456,33.4485866,Arizona,85012.0,6767,"Phoenix city, Arizona",4.0,55000.0,1624539.0,818870.0,805669.0,34.5,34.1,35.1,1624539.0,157989.0,265026.0,226450.0,203896.0,180098.0,24770.0,68435.0,79209.0,38356.0,39203.0,1270317.0,550702.0,530003.0,644625.0,602039.0,42586.0
Sun Valley Brewing Co,brewpub,202 N Main St,Hailey,Idaho,83333-8413,-114.316365,43.5210689,Idaho,83333.0,6768,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunday River Brewing Company,brewpub,29 Sunday River Rd,Bethel,Maine,04217-4623,-70.8096128,44.4483482,Maine,4217.0,6770,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundowner Brewing Co.,micro,30961 Agoura Rd Ste 321,Westlake Village,California,91361-5686,-118.796231,34.14489484,California,91361.0,6771,,,,,,,,,,,,,,,,,,,,,,,,,,
SunRift Beer Company,micro,55 1st Ave WN,Kalispell,Montana,59901,-114.3181197,48.2059559,Montana,59901.0,6773,"Kalispell city, Montana",30.0,40075.0,26114.0,13029.0,13085.0,34.4,33.7,35.2,74834.0,11327.0,13654.0,11210.0,8089.0,6462.0,24814.0,66191.0,88845.0,48494.0,32249.0,38974.0,7433.0,7715.0,10803.0,10158.0,645.0
Sunriver Brewing,micro,56840 Venture Ln,Sunriver,Oregon,97707-2100,-121.4366616,43.87300007,Oregon,97707.0,6774,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Reservoir Brewing Company,brewpub,1735 Noriega St,San Francisco,California,94122-4307,-122.4823594,37.7538314,California,94122.0,6775,"San Francisco city, California",6.0,67000.0,815201.0,417313.0,397888.0,40.4,40.1,41.0,38670.0,2465.0,5049.0,6244.0,4938.0,5346.0,13112.0,121826.0,150429.0,66875.0,76010.0,713617.0,299502.0,271633.0,412269.0,350796.0,61473.0
Sunshine Brewing Company,micro,121 S Main St,Lake Mills,Wisconsin,53551-1613,-88.91296397,43.0791731,Wisconsin,53551.0,6776,,,,,,,,,,,,,,,,,,,,,,,,,,
Super Owl Brewing,micro,1260 Lake Blvd Ste 121,Davis,California,95616-5669,-121.787547,38.55363515,California,95616.0,6779,"Davis city, California",6.0,18100.0,66798.0,32582.0,34216.0,26.0,25.2,27.1,52173.0,4886.0,10310.0,8380.0,6499.0,5572.0,11769.0,84074.0,166758.0,43649.0,38133.0,58424.0,24839.0,26133.0,27592.0,25316.0,2276.0
Superior Coast Brewery / Karls Cuisine Winery and Brewery,brewpub,447 W Portage Ave,Sault Sainte Marie,Michigan,49783-1989,-84.35344671,46.50179396,Michigan,49783.0,6781,,,,,,,,,,,,,,,,,,,,,,,,,,
Surf Brewery,closed,4561 Market St Ste A,Los Angeles,California,93003-6483,-119.2319648,34.25776561,California,93003.0,6782,"Los Angeles city, California",6.0,44000.0,3849306.0,1920499.0,1928807.0,37.0,36.3,37.8,46398.0,4401.0,8965.0,4765.0,6876.0,3975.0,13574.0,70372.0,82317.0,41376.0,36764.0,3178578.0,1341561.0,1309942.0,1542391.0,1410594.0,131797.0
Surfridge Brewing Company,planning,,El Segundo,California,90245-4209,-118.383179,33.912594,California,90245.0,6783,,,,,,,,,,,,,,,,,,,,,,,,,,
Surly Brewing Company,regional,4811 Dusharme Dr,Brooklyn Ctr,Minnesota,55429-3940,-93.32438943,45.04294225,Minnesota,55429.0,6784,,,,,,,,,,,,,,,,,,,,,,,,,,
Suspended Brewing Co,micro,912 Washington Blvd,Baltimore,Maryland,21230-2318,-76.63148921,39.2831169,Maryland,21230.0,6786,"Baltimore city, Maryland",24.0,4000.0,576498.0,270543.0,305955.0,36.1,34.9,37.6,28224.0,1406.0,2450.0,4522.0,4618.0,3164.0,21660.0,54652.0,144511.0,78584.0,42296.0,55086.0,182129.0,204777.0,293487.0,254370.0,39117.0
Susquehanna Brewing Co,micro,635 S Main St,Pittston,Pennsylvania,18640-3215,-75.7912216,41.321577,Pennsylvania,18640.0,6787,,,,,,,,,,,,,,,,,,,,,,,,,,
Sutter Buttes Brewing,brewpub,421 Center St,Yuba City,California,95991-4505,-121.6149147,39.13723286,California,95991.0,6788,"Yuba City city, California",6.0,86972.0,69544.0,36080.0,33464.0,36.5,34.1,39.8,54739.0,4653.0,7459.0,5786.0,6675.0,5359.0,18303.0,61443.0,67023.0,72164.0,33000.0,54208.0,23387.0,20284.0,24529.0,24176.0,353.0
Swamp Head Brewery,micro,3650 SW 42nd Ave,Gainesville,Florida,32608-2598,-82.3736302,29.6142515,Florida,32608.0,6791,"Gainesville city, Florida",12.0,25175.0,140406.0,66022.0,74384.0,27.7,26.8,29.3,21025.0,1350.0,2728.0,4111.0,2850.0,1550.0,7840.0,40822.0,70318.0,68874.0,26300.0,121565.0,48901.0,54421.0,66685.0,56513.0,10172.0
Swamp Rabbit Brewery and Taproom,micro,26 S Main St,Travelers Rest,South Carolina,29690-1810,-82.44227639,34.9666585,South Carolina,29690.0,6792,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan Brewing,micro,115 W. Pine St.,Lakeland,Florida,33815,-81.95746167,28.04600888,Florida,33815.0,6793,"Lakeland city, Florida",12.0,38250.0,115401.0,56475.0,58926.0,40.8,38.9,41.6,31356.0,1273.0,3359.0,4219.0,4254.0,4798.0,12318.0,55029.0,65515.0,34335.0,34313.0,95205.0,33819.0,35765.0,52994.0,45548.0,7446.0
Sweeten Creek Brewing,brewpub,1127 Sweeten Creek Rd,Asheville,North Carolina,28803-1728,-82.520631,35.5139103,North Carolina,28803.0,6798,"Asheville city, North Carolina",37.0,2140.0,94070.0,46046.0,48024.0,41.6,38.8,44.8,20620.0,12612.0,942.0,1815.0,695.0,1958.0,23037.0,55373.0,116142.0,46039.0,33925.0,53183.0,30263.0,30187.0,52159.0,38131.0,14028.0
SweetWater Brewing Co,regional,195 Ottley Dr NE,Atlanta,Georgia,30324-3924,-84.38107219,33.80802235,Georgia,30324.0,6799,"Atlanta city, Georgia",13.0,4000.0,496480.0,243807.0,252673.0,34.3,34.0,34.6,200032.0,22173.0,31463.0,24969.0,20937.0,24358.0,23470.0,74107.0,101490.0,60865.0,48980.0,43108.0,178606.0,176270.0,253355.0,232720.0,20635.0
Swiftwater Brewing Company,brewpub,378 Mount Hope Ave,Rochester,New York,14620-1250,-77.61227748,43.14230324,New York,14620.0,6800,"Rochester city, New York",36.0,63000.0,210594.0,100490.0,110104.0,34.6,33.3,36.3,25813.0,2151.0,1747.0,3762.0,2941.0,3770.0,13234.0,121206.0,129844.0,66208.0,31872.0,20597.0,67087.0,75461.0,103333.0,93263.0,10070.0
Swine City Brewing Company,micro,4614 Industry Dr,Fairfield,Ohio,45014-1923,-84.53106178,39.34895418,Ohio,45014.0,6801,"Fairfield city, Ohio",39.0,25970.0,44550.0,22522.0,22028.0,39.9,42.3,38.8,39946.0,3715.0,6514.0,5848.0,4268.0,4122.0,7687.0,60074.0,110310.0,42212.0,39114.0,23051.0,15206.0,13922.0,19209.0,18364.0,845.0
Swinging Bridge Brewing Co,brewpub,122 S Main St,River Falls,Wisconsin,54022-2423,-92.62629149,44.85774743,Wisconsin,54022.0,6802,,,,,,,,,,,,,,,,,,,,,,,,,,
Swinnerton Brewery,micro,1809 8th St,Marysville,Washington,98270-4610,-122.1710235,48.05547132,Washington,98270.0,6803,"Marysville city, Washington",53.0,43955.0,71151.0,36830.0,34321.0,36.6,36.7,36.5,25441.0,1338.0,1965.0,3699.0,4935.0,3336.0,6225.0,117937.0,97250.0,37552.0,48880.0,17193.0,24406.0,21685.0,26570.0,25906.0,664.0
Switchback Brewing Co,regional,160 Flynn Ave,Burlington,Vermont,05401-5400,-73.22068075,44.45680085,Vermont,5401.0,6804,"Burlington city, Vermont",50.0,10675.0,44783.0,19644.0,25139.0,26.7,27.2,26.3,24218.0,1879.0,4493.0,4410.0,3101.0,1811.0,108396.0,101162.0,172122.0,81838.0,21559.0,18304.0,16166.0,19544.0,19891.0,19215.0,676.0
SwitchGear Brewing Co,micro,44 D Gottfried St,Elkhart Lake,Wisconsin,53020,-88.019601,43.834243,Wisconsin,53020.0,6805,,,,,,,,,,,,,,,,,,,,,,,,,,
Switchyard Brewing Company,micro,419 N Walnut St,Bloomington,Indiana,47404-3842,-86.5343606,39.1865667,Indiana,47404.0,6806,"Bloomington city, Indiana",18.0,5860.0,78988.0,39689.0,39299.0,23.8,24.0,23.5,31604.0,3339.0,3564.0,4343.0,5022.0,4849.0,39994.0,37734.0,106347.0,38837.0,13610.0,18565.0,31998.0,31699.0,35873.0,31711.0,4162.0
Syncopated Brewing Co,micro,3671 Industry Ave Ste C1,Lakewood,California,90712-4155,-118.1659197,33.8236814,California,90712.0,6809,"Lakewood city, California",6.0,39892.0,80607.0,40052.0,40555.0,37.3,36.2,39.5,60721.0,5294.0,9383.0,11532.0,7143.0,6105.0,24708.0,104534.0,113571.0,36243.0,50182.0,64310.0,27753.0,26187.0,27028.0,26533.0,495.0
Syracuse Suds Factory,brewpub,320 S Clinton St,Syracuse,New York,13202-1220,-76.153679,43.04846902,New York,13202.0,6810,"Syracuse city, New York",36.0,73000.0,146124.0,69636.0,76488.0,33.2,32.7,33.8,56344.0,3629.0,9098.0,6417.0,6438.0,9543.0,22575.0,69425.0,95929.0,35777.0,28009.0,33065.0,46568.0,50148.0,70055.0,62663.0,7392.0
Table Rock Brewing LLC,micro,825 Dakota Ave,Medford,Oregon,97501-3443,-122.8807679,42.31644563,Oregon,97501.0,6812,"Medford city, Oregon",41.0,47000.0,86374.0,43507.0,42867.0,41.6,39.2,45.1,21993.0,1221.0,2923.0,4683.0,2358.0,2898.0,10361.0,80447.0,106013.0,43863.0,35971.0,27068.0,26711.0,26374.0,37661.0,36525.0,1136.0
Tack Brewing,planning,,Oakland,California,94618-1534,-122.2713563,37.8044557,California,94618.0,6815,"Oakland city, California",6.0,53000.0,433797.0,210559.0,223238.0,38.2,37.5,38.9,43768.0,4643.0,5234.0,5916.0,6813.0,5867.0,13211.0,82236.0,102619.0,35599.0,50644.0,359568.0,145201.0,151226.0,186660.0,170366.0,16294.0
Tacoma Brewing Co.,micro,1116 Court E,Tacoma,Washington,98402,-122.4437398,47.25256141,Washington,98402.0,6816,"Tacoma city, Washington",53.0,70000.0,219203.0,108883.0,110320.0,37.1,36.8,37.3,20431.0,1962.0,4893.0,2984.0,2317.0,3153.0,14319.0,87040.0,109771.0,11999.0,46411.0,27623.0,73734.0,72403.0,92516.0,88819.0,3697.0
Tactical OPS Brewing Inc.,proprietor,2985 N Burl 102,Fresno,California,93727,-119.6761563,36.7913344,California,93727.0,6817,"Fresno city, California",6.0,27000.0,544500.0,270529.0,273971.0,32.9,32.2,33.5,141875.0,14429.0,25407.0,14615.0,19339.0,17146.0,48423.0,61250.0,69831.0,57670.0,35253.0,410825.0,170969.0,171306.0,188756.0,181841.0,6915.0
Taft's Ale House,micro,1429 Race St,Cincinnati,Ohio,45202-7009,-84.51750995,39.111325,Ohio,45202.0,6818,"Cincinnati city, Ohio",39.0,15000.0,308913.0,146416.0,162497.0,32.5,31.9,33.3,368006.0,37919.0,63547.0,44335.0,41713.0,50529.0,19452.0,60726.0,69237.0,17058.0,32244.0,107339.0,98523.0,109998.0,160420.0,144929.0,15491.0
Taft's Brewing Co,brewpub,4831 Spring Grove Ave,Cincinnati,Ohio,45232-1938,-84.5127071,39.1681213,Ohio,45232.0,6819,"Cincinnati city, Ohio",39.0,15000.0,308913.0,146416.0,162497.0,32.5,31.9,33.3,368006.0,37919.0,63547.0,44335.0,41713.0,50529.0,19452.0,60726.0,69237.0,17058.0,32244.0,107339.0,98523.0,109998.0,160420.0,144929.0,15491.0
Tahoe Mountain Brewing Company,brewpub,475 N. Lake Blvd,Tahoe City,California,96145,-120.141663,39.170687,California,96145.0,6820,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahoe Mountain Brewing Company,closed,10990 Industrial Way Ste B104,Truckee,California,96161-0258,-120.189448,39.32653386,California,96161.0,6821,,,,,,,,,,,,,,,,,,,,,,,,,,
Tailgate Brewery,brewpub,7300 Charlotte Pike,Nashville,Tennessee,37209-5012,-86.918654,36.119936,Tennessee,37209.0,6823,"Nashville-Davidson metropolitan government (balance), Tennessee",47.0,52006.0,678845.0,327201.0,351644.0,34.9,34.5,35.2,33896.0,2259.0,3570.0,4378.0,3687.0,4095.0,6974.0,50833.0,51449.0,11049.0,40496.0,39615.0,228371.0,240242.0,331262.0,305247.0,26015.0
TailGate Brewery Music Row,brewpub,1538 Demonbreun St,Nashville,Tennessee,37203-3112,-86.78963972,36.15310256,Tennessee,37203.0,6824,"Nashville-Davidson metropolitan government (balance), Tennessee",47.0,52006.0,678845.0,327201.0,351644.0,34.9,34.5,35.2,33896.0,2259.0,3570.0,4378.0,3687.0,4095.0,6974.0,50833.0,51449.0,11049.0,40496.0,39615.0,228371.0,240242.0,331262.0,305247.0,26015.0
Tailspin Brewing Co,micro,626 S 2nd St,Coldwater,Ohio,45828-9603,-84.6288605,40.47316407,Ohio,45828.0,6825,,,,,,,,,,,,,,,,,,,,,,,,,,
Take 16 Brewing Company,micro,509 E Main St,Luverne,Minnesota,56156-1905,-96.20317435,43.65421673,Minnesota,56156.0,6826,,,,,,,,,,,,,,,,,,,,,,,,,,
Talisman Brewing Company,micro,1258 Gibson Ave,Ogden,Utah,84404-5541,-111.9844475,41.243496,Utah,84404.0,6828,"Ogden city, Utah",49.0,55980.0,86800.0,45094.0,41706.0,33.2,33.3,33.0,97872.0,16662.0,17009.0,12723.0,8702.0,8162.0,32518.0,86812.0,63453.0,41863.0,32963.0,28888.0,31198.0,27439.0,35120.0,32631.0,2489.0
Talking Waters Brewing Co.,micro,205 S 1st St,Montevideo,Minnesota,56265-1412,-95.7235032,44.942758,Minnesota,56265.0,6829,,,,,,,,,,,,,,,,,,,,,,,,,,
