name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,households_total,households_total_male,households_total_female,marital_status__male_15_over,marital_status__male_15_over_percent,marital_status__female_15_over,marital_status__female_15_over_percent,edu_high_school_over,edu_high_school_over.1,edu_bach_degree_over,edu_bach_degree_over_percent,employment_status_percent,employment_status,income_household,income_household_median,income_household_mean,income_family,income_family_median,income_family_mean,income_per_capita,income_nonfamily,income_nonfamily_median,income_nonfamily_mean,income_below_poverty_family,income_below_poverty_percent_family,income_below_poverty,income_below_poverty_percent,housing_occupancy,housing_occupancy_percent,housing_in_structure,housing_in_structure_percent,population_total,population_over_21,population_over_21_percent,population_15_to_19,population_15_to_19_percent,population_male_over_18,population_male_over_18_percent,population_female_over_18,population_female_over_18_percent
Funkwerks,micro,1900 E Lincoln Ave Unit B,Fort Collins,Colorado,80524-2789,-105.061404934,40.58833812,Colorado,80524,2904,"Fort Collins city, Colorado",8.0,27425.0,70686.0,17080.0,17297.0,73587.0,73587.0,71409.0,71409.0,100058.0,96.1,60932.0,58.5,143735.0,143735.0,70686.0,73945.0,99538.0,35661.0,107464.0,130788.0,41119.0,35025.0,50101.0,65543.0,-888888888.0,5.2,-888888888.0,13.9,73397.0,73397.0,73397.0,73397.0,168535.0,122845.0,72.9,14739.0,8.7,71506.0,51.2,68133.0,48.8
"G. Mansfield, Inc",planning,,Greensboro,North Carolina,27403-2744,-79.82193085,36.064959896,North Carolina,27403,2912,"Greensboro city, North Carolina",37.0,28000.0,123955.0,23195.0,49558.0,111603.0,111603.0,135757.0,135757.0,181549.0,91.3,75735.0,38.1,243836.0,243836.0,123955.0,51825.0,75155.0,68684.0,66600.0,90349.0,32208.0,55271.0,38632.0,54419.0,-888888888.0,10.8,-888888888.0,14.5,139565.0,139565.0,139565.0,139565.0,298250.0,216282.0,72.5,24650.0,8.3,105740.0,44.6,131119.0,55.4
Garr's Beer Co.,proprietor,,Franklin,Tennessee,37067,-86.797961936,35.923955991,Tennessee,37067,2935,"Franklin city, Tennessee",47.0,27740.0,33275.0,3964.0,8156.0,33625.0,33625.0,35993.0,35993.0,54971.0,96.9,37103.0,65.4,67966.0,67966.0,33275.0,104515.0,137005.0,23309.0,129816.0,163085.0,54369.0,9966.0,53544.0,75551.0,-888888888.0,-999999999.0,-888888888.0,2.7,34177.0,34177.0,34177.0,34177.0,85473.0,61359.0,71.8,5592.0,6.5,31330.0,47.6,34552.0,52.4
Ghost Monkey Brewery,micro,522 Wando Ln,Mount Pleasant,South Carolina,29464-8211,-79.857282909,32.815125193,South Carolina,29464,2965,"Mount Pleasant town, South Carolina",45.0,48535.0,37983.0,5648.0,9205.0,37359.0,37359.0,37302.0,37302.0,66938.0,98.0,44733.0,65.5,73297.0,73297.0,37983.0,99298.0,129097.0,24035.0,116322.0,144289.0,54218.0,13948.0,77563.0,92975.0,-888888888.0,5.2,-888888888.0,5.9,41499.0,41499.0,41499.0,41499.0,92398.0,70016.0,75.8,4106.0,4.4,35265.0,49.4,36097.0,50.6
Giant Jones Brewing LLC,micro,931 E Main St Suite 9,Madison,Wisconsin,53703,-89.380948685,43.076541156,Wisconsin,53703,2972,"Madison city, Wisconsin",55.0,48000.0,123938.0,33629.0,38172.0,114164.0,114164.0,117324.0,117324.0,163037.0,95.2,100878.0,58.9,229022.0,229022.0,123938.0,67270.0,91365.0,52544.0,104651.0,129343.0,42473.0,71394.0,43770.0,61115.0,-888888888.0,6.6,-888888888.0,18.0,129717.0,129717.0,129717.0,129717.0,269162.0,200169.0,74.4,21213.0,7.9,111198.0,49.3,114258.0,50.7
GILD BREWING,planning,,Missoula,Montana,59801-2734,-114.013226589,46.857177081,Montana,59801,2978,"Missoula city, Montana",30.0,50200.0,33744.0,5945.0,11023.0,30561.0,30561.0,33322.0,33322.0,49152.0,97.1,24733.0,48.9,62540.0,62540.0,33744.0,63270.0,94130.0,16473.0,92935.0,118288.0,41993.0,17271.0,43275.0,64116.0,-888888888.0,10.1,-888888888.0,16.2,35602.0,35602.0,35602.0,35602.0,74834.0,58898.0,78.7,3917.0,5.2,29887.0,48.2,32065.0,51.8
Gilded Goat Brewing Company,micro,3500 S College Ave Ste 194,Fort Collins,Colorado,80525-2639,-105.060409121,40.538259688,Colorado,80525,2979,"Fort Collins city, Colorado",8.0,27425.0,70686.0,17080.0,17297.0,73587.0,73587.0,71409.0,71409.0,100058.0,96.1,60932.0,58.5,143735.0,143735.0,70686.0,73945.0,99538.0,35661.0,107464.0,130788.0,41119.0,35025.0,50101.0,65543.0,-888888888.0,5.2,-888888888.0,13.9,73397.0,73397.0,73397.0,73397.0,168535.0,122845.0,72.9,14739.0,8.7,71506.0,51.2,68133.0,48.8
Gino's Brewing Company,brewpub,500 N La Salle Dr,Chicago,Illinois,60654-7109,-87.633148602,41.891405491,Illinois,60654,2984,"Chicago city, Illinois",17.0,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0
Gladiator Brewing Co.,planning,,Clarksville,Tennessee,37040,-87.345798162,36.549226938,Tennessee,37040,2989,"Clarksville city, Tennessee",47.0,15160.0,63787.0,11182.0,15173.0,62998.0,62998.0,66335.0,66335.0,97250.0,94.9,28826.0,28.1,126915.0,126915.0,63787.0,60686.0,71060.0,46045.0,63677.0,77042.0,26631.0,17742.0,39361.0,48612.0,-888888888.0,7.5,-888888888.0,10.5,68485.0,68485.0,68485.0,68485.0,170966.0,115273.0,67.4,10544.0,6.2,59727.0,48.6,63054.0,51.4
GnomeTown Brewing Co,brewpub,203 E Berry St Ste 104,Fort Wayne,Indiana,46802,-85.15701323,41.069462118,Indiana,46802,3000,"Fort Wayne city, Indiana",18.0,25000.0,109640.0,21361.0,34444.0,102417.0,102417.0,108211.0,108211.0,152977.0,88.2,48116.0,27.8,206445.0,206445.0,109640.0,54737.0,69876.0,64698.0,66334.0,81519.0,29282.0,44942.0,37847.0,50094.0,-888888888.0,12.1,-888888888.0,17.0,117245.0,117245.0,117245.0,117245.0,263814.0,189797.0,71.9,17490.0,6.6,96510.0,48.2,103552.0,51.8
Goat Patch Brewing Co.,micro,2727 N Cascade Ave Ste 123,Colorado Springs,Colorado,80907-6288,-104.806344882,38.88696146,Colorado,80907,3004,"Colorado Springs city, Colorado",8.0,16000.0,197542.0,39864.0,48235.0,198538.0,198538.0,197588.0,197588.0,308365.0,93.6,141004.0,42.8,390552.0,390552.0,197542.0,74579.0,96874.0,126314.0,91259.0,111747.0,39808.0,71228.0,49663.0,64679.0,-888888888.0,6.9,-888888888.0,10.5,205380.0,205380.0,205380.0,205380.0,483969.0,359735.0,74.3,31577.0,6.5,189125.0,50.0,189097.0,50.0
Good Bad Ugly Brewing Co. @ Tavern+Bowl Westgate,brewpub,6770 N Sunrise Blvd Ste G100,Glendale,Arizona,85305-3224,-112.255013288,33.528875873,Arizona,85305,3025,"Glendale city, Arizona",4.0,27820.0,90604.0,15474.0,24184.0,98494.0,98494.0,102875.0,102875.0,139307.0,84.9,37866.0,23.1,198646.0,198646.0,90604.0,62910.0,78837.0,61736.0,71893.0,89130.0,28898.0,28868.0,38473.0,51329.0,-888888888.0,12.3,-888888888.0,14.0,95584.0,95584.0,95584.0,95584.0,249627.0,179930.0,72.1,17623.0,7.1,92572.0,48.4,98527.0,51.6
Goodfire Brewing Company,micro,219 Anderson St Ste 6,Portland,Maine,04101-1401,-70.257316852,43.660781646,Maine,04101,3039,"Portland city, Maine",23.0,60545.0,32523.0,7389.0,10486.0,28501.0,28501.0,29903.0,29903.0,51257.0,96.5,30389.0,57.2,57985.0,57985.0,32523.0,70244.0,99215.0,14299.0,103538.0,138614.0,47433.0,18224.0,53210.0,65824.0,-888888888.0,7.4,-888888888.0,11.8,35456.0,35456.0,35456.0,35456.0,68329.0,56189.0,82.2,1829.0,2.7,27976.0,48.9,29230.0,51.1
Goose Island Brewpub,large,1800 N Clybourn Ave Ste B,Chicago,Illinois,60614-4895,-87.65113921,41.922317119,Illinois,60614,3045,"Chicago city, Illinois",17.0,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0
Gordon Biersch Brewery Restaurant - Baltimore,brewpub,1000 Lancaster St Ste B,Baltimore,Maryland,21202-4631,-76.606957657,39.299680667,Maryland,21202,3049,"Baltimore city, Maryland",24.0,4000.0,254370.0,61798.0,112991.0,220336.0,220336.0,257777.0,257777.0,360510.0,88.8,153089.0,37.7,472136.0,472136.0,254370.0,54652.0,78472.0,122600.0,68178.0,99213.0,35091.0,131770.0,42065.0,57176.0,-888888888.0,17.7,-888888888.0,23.0,293487.0,293487.0,293487.0,293487.0,576498.0,436524.0,75.7,33693.0,5.8,211034.0,45.9,248602.0,54.1
Gordon Biersch Brewery Restaurant - Broomfield,brewpub,1 W Flatiron Crossing Dr Ste 428,Broomfield,Colorado,80021-8214,-105.086665676,39.885154083,Colorado,80021,3051,"Broomfield city, Colorado",8.0,9280.0,30161.0,5377.0,7573.0,31208.0,31208.0,31425.0,31425.0,50964.0,95.4,31446.0,58.9,61651.0,61651.0,30161.0,107638.0,140086.0,19793.0,129412.0,165400.0,56161.0,10368.0,65208.0,85333.0,-888888888.0,3.0,-888888888.0,5.1,31800.0,31800.0,31800.0,31800.0,75325.0,56671.0,75.2,5004.0,6.6,29724.0,50.0,29768.0,50.0
Gordon Biersch Brewery Restaurant - Plano,brewpub,7401 Lone Star Dr Ste B120,Plano,Texas,75024-5646,-96.797142645,33.082667567,Texas,75024,3062,"Plano city, Texas",48.0,58016.0,108472.0,15210.0,25757.0,114727.0,114727.0,120421.0,120421.0,182307.0,92.7,116303.0,59.1,231608.0,231608.0,108472.0,95002.0,129480.0,76602.0,114531.0,148483.0,49792.0,31870.0,62861.0,74237.0,-888888888.0,6.5,-888888888.0,8.8,114797.0,114797.0,114797.0,114797.0,287037.0,211751.0,73.8,18425.0,6.4,109199.0,48.8,114761.0,51.2
Gordon Biersch Brewery Restaurant - Rockville,brewpub,200 E Middle Ln Unit A,Rockville,Maryland,20850-2206,-77.175744882,39.088600948,Maryland,20850,3063,"Rockville city, Maryland",24.0,67675.0,25537.0,3629.0,6595.0,26037.0,26037.0,28136.0,28136.0,45000.0,92.3,32233.0,66.1,53699.0,53699.0,25537.0,118903.0,143520.0,17049.0,146679.0,169891.0,55158.0,8488.0,75756.0,84983.0,-888888888.0,6.6,-888888888.0,9.5,26760.0,26760.0,26760.0,26760.0,67133.0,50942.0,75.9,3015.0,4.5,24761.0,47.4,27520.0,52.6
Gordon Biersch Brewery Restaurant - Seattle,closed,600 Pine St Ste 401,Seattle,Washington,98101-3709,-122.3362086,47.610765568,Washington,98101,3065,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Gordon Biersch Brewery Restaurant - Syracuse,brewpub,304 Hiawatha Blvd West #J-101,Syracuse,New York,13290,-76.172723228,43.06922918,New York,13290,3066,"Syracuse city, New York",36.0,73000.0,62663.0,17011.0,24071.0,56997.0,56997.0,63433.0,63433.0,81261.0,86.9,28916.0,30.9,119472.0,119472.0,62663.0,40076.0,54663.0,29431.0,50459.0,67817.0,24138.0,33232.0,29833.0,41276.0,-888888888.0,24.5,-888888888.0,28.7,70055.0,70055.0,70055.0,70055.0,146124.0,103218.0,70.6,14586.0,10.0,54737.0,47.1,61408.0,52.9
Gordon Biersch Brewery Restaurant - Tempe,brewpub,420 S Mill Ave Ste 201,Tempe,Arizona,85281-2870,-111.928245951,33.443453403,Arizona,85281,3067,"Tempe city, Arizona",4.0,73000.0,77306.0,23081.0,21311.0,85939.0,85939.0,76515.0,76515.0,108945.0,93.8,57044.0,49.1,160795.0,160795.0,77306.0,68662.0,92446.0,34771.0,84805.0,104025.0,39225.0,42535.0,53828.0,80184.0,-888888888.0,10.9,-888888888.0,16.7,83172.0,83172.0,83172.0,83172.0,184109.0,141265.0,76.7,15232.0,8.3,84203.0,53.3,73689.0,46.7
Grain Theory Brewing Company,planning,,Abilene,Texas,79601,-99.702690708,32.482573654,Texas,79601,3082,"Abilene city, Texas",48.0,1000.0,48398.0,9683.0,14332.0,52074.0,52074.0,51372.0,51372.0,67742.0,85.0,20801.0,26.1,101229.0,101229.0,48398.0,51931.0,67702.0,29262.0,61320.0,81318.0,25748.0,19136.0,36407.0,42831.0,-888888888.0,16.2,-888888888.0,21.5,53099.0,53099.0,53099.0,53099.0,129601.0,91707.0,70.8,9943.0,7.7,49461.0,50.2,49149.0,49.8
Grand Rapids Brewing Company,brewpub,1 Ionia Ave SW Ste 100,Grand Rapids,Michigan,49503-5122,-85.656900647,42.962921342,Michigan,49503,3094,"Grand Rapids city, Michigan",26.0,34000.0,79486.0,16108.0,28261.0,79560.0,79560.0,82744.0,82744.0,118957.0,90.2,53123.0,40.3,159622.0,159622.0,79486.0,59596.0,73592.0,42481.0,74569.0,87355.0,30939.0,37005.0,43664.0,53817.0,-888888888.0,12.8,-888888888.0,17.1,85623.0,85623.0,85623.0,85623.0,197423.0,146492.0,74.2,13063.0,6.6,75693.0,48.7,79601.0,51.3
Granite City Food & Brewery (#5),brewpub,4755 1st Ave SE,Cedar Rapids,Iowa,52402-3211,-91.65293716,42.017578435,Iowa,52402,3131,"Cedar Rapids city, Iowa",19.0,12000.0,59107.0,12820.0,18389.0,56440.0,56440.0,55584.0,55584.0,85675.0,94.0,33007.0,36.2,110621.0,110621.0,59107.0,60977.0,81506.0,32597.0,80599.0,102832.0,36200.0,26510.0,38357.0,51816.0,-888888888.0,6.6,-888888888.0,10.1,64442.0,64442.0,64442.0,64442.0,136464.0,99501.0,72.9,8958.0,6.6,53853.0,49.8,54191.0,50.2
Grasslands Brewing Co,micro,603 W Gaines St Ste 7,Tallahassee,Florida,32304-4447,-84.314049892,30.4493214,Florida,32304,3140,"Tallahassee city, Florida",12.0,70600.0,84920.0,20790.0,32697.0,78178.0,78178.0,93220.0,93220.0,106383.0,94.2,58281.0,51.6,169439.0,169439.0,84920.0,51224.0,73402.0,38381.0,76259.0,100795.0,32181.0,46539.0,36956.0,49271.0,-888888888.0,10.8,-888888888.0,19.4,95467.0,95467.0,95467.0,95467.0,197103.0,143306.0,72.7,20460.0,10.4,74983.0,45.4,90125.0,54.6
Gravity Brewlab,contract,1521 Alton Rd # 591,Miami Beach,Florida,33139-3301,-80.141611321,25.785089278,Florida,33139,3147,"Miami Beach city, Florida",12.0,45025.0,40788.0,11569.0,12999.0,35997.0,35997.0,34471.0,34471.0,56748.0,90.0,32436.0,51.5,69484.0,69484.0,40788.0,55512.0,118101.0,16626.0,91008.0,169352.0,61675.0,24162.0,41701.0,82334.0,-888888888.0,6.0,-888888888.0,16.5,60872.0,60872.0,60872.0,60872.0,80673.0,65913.0,81.7,4006.0,5.0,34052.0,50.3,33683.0,49.7
Great Basin Brewing Co - Production Facility,micro,1155 S Rock Blvd Ste 490,Reno,Nevada,89502-7174,-119.796699102,39.502364348,Nevada,89502,3161,"Reno city, Nevada",32.0,60600.0,110993.0,26459.0,31496.0,111501.0,111501.0,111413.0,111413.0,161087.0,86.9,66467.0,35.9,219436.0,219436.0,110993.0,67478.0,90551.0,60766.0,83844.0,110565.0,37989.0,50227.0,46952.0,63019.0,-888888888.0,9.6,-888888888.0,14.0,116918.0,116918.0,116918.0,116918.0,268843.0,202419.0,75.3,16046.0,6.0,106802.0,50.1,106408.0,49.9
Great Dane Pub and Brewing Co - Downtown,brewpub,123 E Doty St Ste 1,Madison,Wisconsin,53703-5134,-89.380948685,43.076541156,Wisconsin,53703,3169,"Madison city, Wisconsin",55.0,48000.0,123938.0,33629.0,38172.0,114164.0,114164.0,117324.0,117324.0,163037.0,95.2,100878.0,58.9,229022.0,229022.0,123938.0,67270.0,91365.0,52544.0,104651.0,129343.0,42473.0,71394.0,43770.0,61115.0,-888888888.0,6.6,-888888888.0,18.0,129717.0,129717.0,129717.0,129717.0,269162.0,200169.0,74.4,21213.0,7.9,111198.0,49.3,114258.0,50.7
Great North Aleworks,micro,1050 Holt Ave Unit 14,Manchester,New Hampshire,03109-5615,-71.405396166,42.960443423,New Hampshire,03109,3185,"Manchester city, New Hampshire",33.0,45140.0,48649.0,11224.0,12750.0,48004.0,48004.0,48881.0,48881.0,75702.0,90.7,27975.0,33.5,95871.0,95871.0,48649.0,73639.0,84659.0,26747.0,82780.0,96113.0,36020.0,21902.0,58768.0,65577.0,-888888888.0,9.2,-888888888.0,11.3,50479.0,50479.0,50479.0,50479.0,115470.0,90858.0,78.7,4874.0,4.2,46326.0,49.3,47630.0,50.7
Green Earth Brewing Company,micro,725 10th St Unit A,Greeley,Colorado,80631-1139,-104.697588187,40.412064988,Colorado,80631,3201,"Greeley city, Colorado",8.0,32155.0,38381.0,7386.0,9310.0,41802.0,41802.0,44234.0,44234.0,54921.0,82.2,17381.0,26.0,84090.0,84090.0,38381.0,64853.0,83795.0,26460.0,76268.0,94019.0,30195.0,11921.0,41245.0,55085.0,-888888888.0,13.8,-888888888.0,17.4,40510.0,40510.0,40510.0,40510.0,109340.0,74620.0,68.2,9661.0,8.8,39538.0,48.9,41344.0,51.1
Green Mountain Beer Company,micro,2585 S Lewis Way Unit 110,Lakewood,Colorado,80227-6560,-105.057379774,39.664759345,Colorado,80227,3207,"Lakewood city, Colorado",8.0,43000.0,70751.0,16351.0,18931.0,67093.0,67093.0,67811.0,67811.0,112357.0,94.1,54460.0,45.6,134164.0,134164.0,70751.0,77122.0,100794.0,38402.0,95805.0,123196.0,46404.0,32349.0,52368.0,69948.0,-888888888.0,5.7,-888888888.0,9.5,75300.0,75300.0,75300.0,75300.0,156612.0,127691.0,81.5,6358.0,4.1,64945.0,49.6,66062.0,50.4
Greenwood Brewing LLC,contract,600 N 4th St Apt 210,Phoenix,Arizona,85004-4489,-112.070071349,33.463720573,Arizona,85004,3221,"Phoenix city, Arizona",4.0,55000.0,602039.0,124480.0,166274.0,651731.0,651731.0,644961.0,644961.0,891584.0,83.7,349369.0,32.8,1270317.0,1270317.0,602039.0,68435.0,93870.0,385022.0,79209.0,106160.0,35073.0,217017.0,46972.0,65331.0,-888888888.0,10.7,-888888888.0,14.9,644625.0,644625.0,644625.0,644625.0,1624539.0,1159337.0,71.4,114860.0,7.1,611713.0,50.0,611358.0,50.0
"Grimm Brothers Brewhouse, LLC",micro,623 Denver Ave,Loveland,Colorado,80537-5127,-105.08460988,40.399168577,Colorado,80537,3235,"Loveland city, Colorado",8.0,46465.0,35803.0,6150.0,9388.0,30879.0,30879.0,34381.0,34381.0,54644.0,96.0,22934.0,40.3,64956.0,64956.0,35803.0,66535.0,89627.0,21425.0,80530.0,103236.0,41134.0,14378.0,47921.0,67261.0,-888888888.0,7.9,-888888888.0,12.6,36659.0,36659.0,36659.0,36659.0,77185.0,60796.0,78.8,3937.0,5.1,29507.0,47.0,33226.0,53.0
Grindhaus Brew Lab,micro,1650 N Hercules Ave Ste I,Clearwater,Florida,33765-1969,-82.742277616,27.980716359,Florida,33765,3238,"Clearwater city, Florida",12.0,12875.0,49486.0,10032.0,16051.0,52676.0,52676.0,52725.0,52725.0,82714.0,90.8,31418.0,34.5,104364.0,104364.0,49486.0,56626.0,84899.0,26747.0,80094.0,108887.0,38463.0,22739.0,39579.0,54127.0,-888888888.0,9.9,-888888888.0,17.4,60153.0,60153.0,60153.0,60153.0,116667.0,97966.0,84.0,4709.0,4.0,51383.0,50.1,51194.0,49.9
Grist House Craft Brewery,micro,10 Sherman St,Pittsburgh,Pennsylvania,15209-2728,-79.976091567,40.49579546,Pennsylvania,15209,3241,"Pittsburgh city, Pennsylvania",42.0,61000.0,136747.0,35581.0,51099.0,126448.0,126448.0,138617.0,138617.0,194373.0,93.8,98611.0,47.6,262349.0,262349.0,136747.0,57821.0,85004.0,59474.0,81448.0,112883.0,39779.0,77273.0,40148.0,62503.0,-888888888.0,13.5,-888888888.0,20.2,159435.0,159435.0,159435.0,159435.0,300454.0,233464.0,77.7,24748.0,8.2,122663.0,47.6,135155.0,52.4
Gristworkz,brewpub,1504 Chapman St,Houston,Texas,77009,-95.370167656,29.793695966,Texas,77009,3243,"Houston city, Texas",48.0,35000.0,924981.0,210649.0,303326.0,907054.0,907054.0,938026.0,938026.0,1206382.0,79.0,553802.0,36.3,1816331.0,1816331.0,924981.0,55499.0,89003.0,542339.0,61795.0,104597.0,36265.0,382642.0,41912.0,63521.0,-888888888.0,16.1,-888888888.0,19.4,1028763.0,1028763.0,1028763.0,1028763.0,2287047.0,1664835.0,72.8,152355.0,6.7,864677.0,49.3,889900.0,50.7
Grizzly Peak Brewing Co,brewpub,120 W Washington St Ste 1,Ann Arbor,Michigan,48104-1356,-83.7294084,42.266414098,Michigan,48104,3249,"Ann Arbor city, Michigan",26.0,3000.0,51238.0,12998.0,17377.0,53095.0,53095.0,54798.0,54798.0,67806.0,97.7,52406.0,75.5,107211.0,107211.0,51238.0,68864.0,104424.0,21922.0,117567.0,160512.0,46956.0,29316.0,43453.0,61708.0,-888888888.0,5.7,-888888888.0,20.5,54874.0,54874.0,54874.0,54874.0,121541.0,86788.0,71.4,14280.0,11.7,51969.0,49.1,53847.0,50.9
Grossen Bart Brewery,micro,1025 Delaware Ave Unit A,Longmont,Colorado,80501-6188,-105.106413721,40.170633272,Colorado,80501,3251,"Longmont city, Colorado",8.0,45970.0,43519.0,10103.0,11338.0,42399.0,42399.0,43070.0,43070.0,68851.0,92.4,34691.0,46.6,83965.0,83965.0,43519.0,72911.0,98117.0,24139.0,104050.0,123109.0,43412.0,19380.0,50789.0,63810.0,-888888888.0,5.5,-888888888.0,8.0,44891.0,44891.0,44891.0,44891.0,100427.0,78898.0,78.6,5926.0,5.9,40496.0,49.5,41251.0,50.5
Gulf Stream Brewing,planning,,Fort Lauderdale,Florida,33304-1802,-80.12750692,26.13684092,Florida,33304,3275,"Fort Lauderdale city, Florida",12.0,24000.0,83021.0,25038.0,22175.0,83972.0,83972.0,74060.0,74060.0,126804.0,91.4,57683.0,41.6,156138.0,156138.0,83021.0,64912.0,110548.0,40884.0,80243.0,142854.0,51519.0,42137.0,52726.0,77230.0,-888888888.0,9.8,-888888888.0,13.8,102567.0,102567.0,102567.0,102567.0,181666.0,147012.0,80.9,9649.0,5.3,81449.0,53.6,70641.0,46.4
Gunbarrel Brewing Company,micro,7088 Winchester Cir Ste 2,Boulder,Colorado,80301-3761,-105.19820583,40.049959087,Colorado,80301,3279,"Boulder city, Colorado",8.0,7850.0,42376.0,12345.0,10989.0,48486.0,48486.0,46748.0,46748.0,57601.0,95.7,45460.0,75.6,94422.0,94422.0,42376.0,84167.0,127620.0,18491.0,126097.0,187094.0,52420.0,23885.0,50068.0,79089.0,-888888888.0,8.9,-888888888.0,23.0,44793.0,44793.0,44793.0,44793.0,104178.0,73607.0,70.7,14523.0,13.9,47079.0,51.2,44952.0,48.8
Halfpenny Brewing Company,micro,5150 E Arapahoe Rd Ste D1-B,Centennial,Colorado,80122-4825,-104.979683709,39.584167995,Colorado,80122,3310,"Centennial city, Colorado",8.0,12815.0,39660.0,5586.0,8936.0,42655.0,42655.0,43984.0,43984.0,72237.0,97.2,44874.0,60.4,85147.0,85147.0,39660.0,108531.0,141506.0,29753.0,126737.0,159312.0,53320.0,9907.0,68578.0,82626.0,-888888888.0,2.4,-888888888.0,4.0,41114.0,41114.0,41114.0,41114.0,106957.0,78534.0,73.4,7349.0,6.9,40236.0,49.4,41271.0,50.6
Happy Hippie Brewing Company,planning,,Richardson,Texas,75080,-96.741093368,32.970384376,Texas,75080,3331,"Richardson city, Texas",48.0,61796.0,45148.0,8417.0,10713.0,45925.0,45925.0,49415.0,49415.0,70975.0,91.3,43153.0,55.5,94122.0,94122.0,45148.0,85580.0,117252.0,28833.0,102494.0,140132.0,46080.0,16315.0,63457.0,74933.0,-888888888.0,7.2,-888888888.0,9.8,47008.0,47008.0,47008.0,47008.0,116369.0,86745.0,74.5,6590.0,5.7,44833.0,48.9,46841.0,51.1
Hardywood Park Craft Brewery,micro,2408 Ownby Ln,Richmond,Virginia,23220-1319,-77.458322913,37.55035802,Virginia,23220,3339,"Richmond city, Virginia",51.0,67000.0,99929.0,24058.0,45414.0,90198.0,90198.0,103270.0,103270.0,142745.0,88.1,70819.0,43.7,191729.0,191729.0,99929.0,51770.0,81468.0,41087.0,75062.0,114412.0,38425.0,58842.0,40939.0,55644.0,-888888888.0,13.3,-888888888.0,21.1,112806.0,112806.0,112806.0,112806.0,226604.0,175988.0,77.7,12718.0,5.6,87694.0,46.7,100104.0,53.3
Hardywood West Creek,micro,820 Sanctuary Trail Dr,Richmond,Virginia,23238,-77.618908105,37.609656868,Virginia,23238,3341,"Richmond city, Virginia",51.0,67000.0,99929.0,24058.0,45414.0,90198.0,90198.0,103270.0,103270.0,142745.0,88.1,70819.0,43.7,191729.0,191729.0,99929.0,51770.0,81468.0,41087.0,75062.0,114412.0,38425.0,58842.0,40939.0,55644.0,-888888888.0,13.3,-888888888.0,21.1,112806.0,112806.0,112806.0,112806.0,226604.0,175988.0,77.7,12718.0,5.6,87694.0,46.7,100104.0,53.3
Harlem Blue Beer,proprietor,2214 Frederick Douglass Blvd Ste 267,New York,New York,10026-1123,-73.952807497,40.803080839,New York,10026,3343,"New York city, New York",36.0,51000.0,3263895.0,684648.0,1210386.0,3312760.0,3312760.0,3682357.0,3682357.0,5066811.0,83.9,2474623.0,41.0,6902783.0,6902783.0,3263895.0,67997.0,107684.0,1892542.0,77219.0,122049.0,42406.0,1371353.0,50765.0,82520.0,-888888888.0,14.4,-888888888.0,18.0,3641931.0,3641931.0,3641931.0,3641931.0,8467513.0,6445654.0,76.1,456072.0,5.4,3169312.0,47.2,3545264.0,52.8
Heartland Brewery,contract,35 Union Sq W Frnt 1,New York,New York,10003-3200,-73.988684835,40.731455448,New York,10003,3378,"New York city, New York",36.0,51000.0,3263895.0,684648.0,1210386.0,3312760.0,3312760.0,3682357.0,3682357.0,5066811.0,83.9,2474623.0,41.0,6902783.0,6902783.0,3263895.0,67997.0,107684.0,1892542.0,77219.0,122049.0,42406.0,1371353.0,50765.0,82520.0,-888888888.0,14.4,-888888888.0,18.0,3641931.0,3641931.0,3641931.0,3641931.0,8467513.0,6445654.0,76.1,456072.0,5.4,3169312.0,47.2,3545264.0,52.8
