name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Big Bottom Brewery,micro,6 Tristan Dr,Dillsburg,Pennsylvania,17019-1627,,,Pennsylvania,17019,850
Big Data Brewing Company LLC,planning,,Sterling,Virginia,20165-7227,,,Virginia,20165,853
Big Dog's Brewing Co,brewpub,4547 N Rancho Dr Ste A,Las Vegas,Nevada,89130-3432,,,Nevada,89130,855
Big Hart Brewing Company,brewpub,4086 W Polk Rd,Hart,Michigan,49420-8172,,,Michigan,49420,861
Big Inlet Brewing,planning,,Mayville,New York,14757-9730,,,New York,14757,864
Big Leaf Brewing,micro,1320 Durkees Ferry Rd,West Terre Haute,Indiana,47885-9626,,,Indiana,47885,868
"Big River Brewery, LLC",micro,505 W Nolana Loop,Pharr,Texas,78577-8345,,,Texas,78577,875
Big River Grille & Brewing Works - Disney,brewpub,2101 Epcot Resorts Blvd,Lake Buena Vista,Florida,32830-8442,,,Florida,32830,877
Big Sioux Brewing Company,planning,,Humboldt,South Dakota,57035-6106,,,South Dakota,57035,880
Big Storm Brewing Co.,micro,12707 49th St N,Clearwater,Florida,33762-4604,,,Florida,33762,885
Big Texan Brewery,brewpub,7701 Interstate 40 Access Rd,Amarillo,Texas,79118-6915,,,Texas,79118,887
Big Thorn Farm and Brewery,micro,14274 E 600 North Rd,Georgetown,Illinois,61846-7594,,,Illinois,61846,889
Big Top Brewing Company,micro,6111 Porter Way Unit B,Sarasota,Florida,34232-6224,,,Florida,34232,892
Big Truck Brewery,planning,,Parkton,Maryland,21120-9004,,,Maryland,21120,893
Big Wood Brewery,micro,2222 4th St Ste REAR,White Bear Lake,Minnesota,55110-3045,,,Minnesota,55110,897
Bike Rack Brewing Co,micro,410 SW A St Ste 6,Bentonville,Arkansas,72712-5839,,,Arkansas,72712,902
Biker Brew House,micro,5700 Interstate Blvd,Austintown,Ohio,44515-1170,,,Ohio,44515,905
Biloba Brewing,micro,18720 Pleasant St Stop 4,Brookfield,Wisconsin,53045-3447,,,Wisconsin,53045,911
Biltmore Brewing Company,proprietor,1 N Pack Sq C/O Biltmore Winery Estates,Asheville,North Carolina,28801-3462,,,North Carolina,28801,913
Bingo Beer Company,planning,2900 W Broad St,Richmond,Virginia,23230,,,Virginia,23230,916
Bird Nickel Brewing Company,planning,,Easton,Maryland,21601-3904,,,Maryland,21601,920
Birds Fly South Ale Project,micro,1320 Hampton Avenue Ext,Greenville,South Carolina,29601-1012,,,South Carolina,29601,924
Birreria @ Eataly,brewpub,200 5th Ave Fl 14,New York,New York,10010-3302,,,New York,10010,930
Biscayne Bay Brewing Co,micro,8000 NW 25th St Ste 500,Miami,Florida,33122-1631,,,Florida,33122,932
Black Bear Brewery,micro,19 Mill St Ste 4,Orono,Maine,04473-4095,,,Maine,04473,954
Black Bottle Brewery,brewpub,1611 S College Ave Ste STE1609,Fort Collins,Colorado,80525-1074,,,Colorado,80525,955
Black Fire Winery,micro,1261 E Munger Rd,Tecumseh,Michigan,49286-8714,,,Michigan,49286,964
Black Forest Brewing Company,brewpub,11590 Black Forest Rd Ste 50,Colorado Springs,Colorado,80908-6000,,,Colorado,80908,969
Black Hat Brew Works,micro,25 Scotland Blvd # 1,Bridgewater,Massachusetts,02324-2302,,,Massachusetts,02324,973
Black Hog Brewing Co,micro,"115 Hurley Road, Building 9A",Oxford,Connecticut,06478-1047,,,Connecticut,06478,974
Black Horizon Brewing Company,micro,7560 S Quincy St,Willowbrook,Illinois,60527-5545,,,Illinois,60527,976
Black Horse Brewery,micro,1058 Burton Rd,Show Low,Arizona,85901-3924,,,Arizona,85901,977
Black Page Brewing Co.,micro,210 Glen Park St.,Houston,Texas,77009,,,Texas,77009,987
Black Wolf Brewing LLC,planning,,Pocono Pines,Pennsylvania,18350,,,Pennsylvania,18350,1001
Blackadder Brewing Company,micro,618 NW 60th St Ste A,Gainesville,Florida,32607-6014,,,Florida,32607,1002
Blackhorse Brewery,planning,,Alcoa,Tennessee,37701,,,Tennessee,37701,1006
BlackStack Brewing,micro,755 Prior Ave N Ste 110,Saint Paul,Minnesota,55104-1064,,,Minnesota,55104,1014
Blank Canvas Brewery,micro,46 Betton St Ste 3,Brewer,Maine,04412-2636,,,Maine,04412,1019
Blasted Barley Beer Company,brewpub,404 S Mill Ave Ste 101,Tempe,Arizona,85281-2879,,,Arizona,85281,1020
Blazing Tree Brewery,micro,11426 Rojas Dr Ste A13,El Paso,Texas,79936-6486,,,Texas,79936,1022
Blind Owl Brewery,brewpub,5014 E 62nd St,Indianapolis,Indiana,46220-5228,,,Indiana,46220,1026
Blind Squirrel Brewery,micro,4716 South US Highway 19 E Suite B,Plumtree,North Carolina,28664-0173,,,North Carolina,28664,1028
Bloomer Brewing Co,micro,1526 Martin Rd Ste A,Bloomer,Wisconsin,54724-1764,,,Wisconsin,54724,1034
Bloomington Brewing Co - Production Facility,micro,2234 West Industrial Drive,Bloomington,Indiana,47404,,,Indiana,47404,1036
Blue Corn Cafe,brewpub,4056 Cerrillos Rd Ste G,Santa Fe,New Mexico,87507-2605,,,New Mexico,87507,1044
Blue Heron Brewing,micro,2214 New Mexico 68,Embudo,New Mexico,87531,,,New Mexico,87531,1050
Blue Island Beer Co,micro,13357 Olde Western Ave,Blue Island,Illinois,60406-2969,,,Illinois,60406,1051
Blue Mountain Barrel House and Organic Brewery,micro,495 Cooperative Way,Arrington,Virginia,22922-3305,,,Virginia,22922,1054
Blue Mountain Brewery,micro,9519 Critzers Shop Rd,Afton,Virginia,22920-2415,,,Virginia,22920,1055
Blue Pants Brewery,micro,"500 Lanier Rd, Bld 1 - Ste A",Madison,Alabama,35758-8675,,,Alabama,35758,1061
Blue Ridge Community College,planning,,Flat Rock,North Carolina,28731-4774,,,North Carolina,28731,1066
Blue Spruce Brewing,brewpub,4151 E County Line Rd Unit G,Centennial,Colorado,80122-8113,,,Colorado,80122,1068
Blue Spruce Brewing Littleton,brewpub,10577 W Centennial Rd,Littleton,Colorado,80127-4233,,,Colorado,80127,1069
Blue Wolf Brewing Company LLC,micro,8515 Edinburgh Centre Dr.,Brooklyn Park,Minnesota,55443,,,Minnesota,55443,1073
Blue Zone Brewing Co.,planning,,Saint George,Utah,84790-5716,,,Utah,84790,1074
Blueprint Brewing Co.,micro,1571 Gehman Rd,Harleysville,Pennsylvania,19438-2930,,,Pennsylvania,19438,1080
"Bnaf, LLC",planning,,Austin,Texas,78727-7602,,,Texas,78727,1086
Boak Brewing Co,contract,262 Wanaque Ave Rear,Pompton Lakes,New Jersey,07442-2116,,,New Jersey,07442,1088
Bob Loblaw Brewing,planning,,Miami,Florida,33179,,,Florida,33179,1093
Boerne Brewery,micro,9 Hill View Ln,Boerne,Texas,78006-7003,,,Texas,78006,1096
"Bog Turtle Brewery, LLC",micro,14 S 3rd St Ste 1,Oxford,Pennsylvania,19363-1601,,,Pennsylvania,19363,1100
Boggy Draw Brewery,micro,3535 S Platte River Dr Ste L,Sheridan,Colorado,80110-3307,,,Colorado,80110,1101
Hullabaloo Diner,brewpub,15045 FM 2154 Rd,College Station,Texas,77845-3345,,,Texas,77845,1104
Bold City Brewery,micro,2670 Rosselle St Ste 7,Jacksonville,Florida,32204-3004,,,Florida,32204,1106
Bomb Plant Brewing Company,planning,,North Augusta,South Carolina,29860-7462,,,South Carolina,29860,1114
Bone Hook Brewing Company,micro,1514 Immokalee Rd Unit 106,Naples,Florida,34110-1454,,,Florida,34110,1121
Bonfire Brewing Production,micro,936 Chambers Ct. B-4,Eagle,Colorado,81631-5276,,,Colorado,81631,1129
"Bookhouse Brewing, LLC.",planning,,Cleveland,Ohio,44113-3104,,,Ohio,44113,1134
Books & Brews,brewpub,9402 Uptown Dr Ste 1400,Indianapolis,Indiana,46256-1076,,,Indiana,46256,1135
"Boothbay Craft Brewery, Inc",micro,301 Adams Pond Rd,Boothbay,Maine,04537-4334,,,Maine,04537,1145
Border Brewery/Border Brew Supply,micro,224 N Broadway Ste D14,Salem,New Hampshire,03079-2145,,,New Hampshire,03079,1153
Bosque Brewing Co,micro,8900 San Mateo Blvd NE Ste I,Albuquerque,New Mexico,87113-2459,,,New Mexico,87113,1162
Bosque Brewing Co - Bosque North,micro,834 W. Highway 550,Bernalillo,New Mexico,87004,,,New Mexico,87004,1163
Boston Beer Co,micro,1 Design Center Pl Ste 850,Boston,Massachusetts,02210-2300,,,Massachusetts,02210,1165
Boston Beer Co,micro,30 Germania St Ste 1,Boston,Massachusetts,02130-2312,,,Massachusetts,02130,1166
Bottle Tree Beer Co,contract,10 N Trade St Apt A,Tryon,North Carolina,28782-3476,,,North Carolina,28782,1170
"Bottomless Brewing, LLC",brewpub,3543 E Lake Rd,Geneva,New York,14456-9261,,,New York,14456,1173
Bow and Arrow Brewing Co.,micro,608 McKnight Ave NW,Albuquerque,New Mexico,87102-1237,,,New Mexico,87102,1180
Bowigens Beer Company,micro,1014 State Road 436,Casselberry,Florida,32707-5722,,,Florida,32707,1181
Bowling Green Beer Works,micro,322 N Grove St Ste C,Bowling Green,Ohio,43402-2322,,,Ohio,43402,1182
Box Office Brewery,planning,,Strasburg,Virginia,22657-2238,,,Virginia,22657,1183
Boxcar Brewing Co LLC,micro,306 Westtown Rd Ste C,West Chester,Pennsylvania,19382-4983,,,Pennsylvania,19382,1184
Braeloch Brewing Company,planning,,Kennett Square,Pennsylvania,19348-3605,,,Pennsylvania,19348,1190
Branagan's Brewery LLC,planning,,Sandy,Utah,84092-3902,,,Utah,84092,1192
Branchline Brewing Company,closed,3633 Metro Pkwy,San Antonio,Texas,78247-3502,,,Texas,78247,1194
Braselton Brewing Company,planning,,Braselton,Georgia,30517,,,Georgia,30517,1195
Brass Cannon Brewing,micro,5476 Mooretown Rd,Williamsburg,Virginia,23188-2108,,,Virginia,23188,1198
Brass Foundry Brewing Co.,micro,8441 Wayzata Blvd Ste 290,Minneapolis,Minnesota,55426,,,Minnesota,55426,1199
Brasserie L'Etrange,planning,,Prairieville,Louisiana,70769-6114,,,Louisiana,70769,1202
Braven Brewing Company,planning,,Brooklyn,New York,11237,,,New York,11237,1207
Brawling Bear,micro,15 Fulks Corner Ave,Gaithersburg,Maryland,20877-2067,,,Maryland,20877,1211
Brazo Fuerte Artisanal Beer,proprietor,15 Main St Ste 125,Watertown,Massachusetts,02472-4403,,,Massachusetts,02472,1214
Breaking Point Brewery,micro,,Cleveland Heights,Ohio,44121-1706,,,Ohio,44121,1217
Breckenridge Brewery,large,2920 Brewery Ln,Littleton,Colorado,80120-2850,,,Colorado,80120,1223
Bremen Beer Ventures,planning,,Key Biscayne,Florida,33149-7213,,,Florida,33149,1225
Brew 32,brewpub,1474 State Route 208,Pulaski,Pennsylvania,16143-4308,,,Pennsylvania,16143,1228
Brew D'Etat,micro,,Burnsville,Minnesota,55337,,,Minnesota,55337,1231
"Brew Hub, LLC",regional,3900 Frontage Rd S,Lakeland,Florida,33815-3205,,,Florida,33815,1236
Brew Link Brewing,proprietor,212 E. Main,Plainfield,Indiana,46168-9659,,,Indiana,46168,1241
"Brew Practitioners, LLC.",micro,36 Main St,Florence,Massachusetts,01062-3152,,,Massachusetts,01062,1242
Brew Republic Bierwerks,brewpub,15201 Potomac Town Pl Ste 120 Stonebridge @ Potomac Town Center,Woodbridge,Virginia,22191-6592,,,Virginia,22191,1246
Brewability Lab,micro,12445 E 39th Ave Unit 314,Denver,Colorado,80239-3456,,,Colorado,80239,1248
Brewers,planning,,Charlotte,North Carolina,28217,,,North Carolina,28217,1257
Brewers Tasting Room,brewpub,11270 4th St N Ste 202,Saint Petersburg,Florida,33716-2937,,,Florida,33716,1258
Brewery 4 Two 4,micro,321 Douglas Ave Ste 120,Holland,Michigan,49424-6599,,,Michigan,49424,1262
Brewery 99,micro,417 Broad St Ste F,New Bern,North Carolina,28560-4900,,,North Carolina,28560,1265
Brewery ARS,micro,1927-29 W Passyunk Ave,Philadelphia,Pennsylvania,19145-3620,,,Pennsylvania,19145,1266
Brewery Faisan,planning,,Detroit,Michigan,48207,,,Michigan,48207,1276
Brewery Legitimus,micro,283 Main St,New Hartford,Connecticut,06057-2750,,,Connecticut,06057,1278
Brewery Resolute,planning,,Stevens Point,Wisconsin,54481-1843,,,Wisconsin,54481,1280
Brewfinity Brewing Co,brewpub,N58 W39800 Industrial Rd Ste D,Oconomowoc,Wisconsin,53066,,,Wisconsin,53066,1286
Brewing Academy Of Montana At FVCC,planning,,Kalispell,Montana,59901,,,Montana,59901,1288
Brewing Tree Beer Company,micro,9278 Rockfish Valley Hwy,Afton,Virginia,22920,,,Virginia,22920,1290
Brewmented,micro,900 S Hover St Ste C,Longmont,Colorado,80501-7941,,,Colorado,80501,1294
"BrewPlan, Inc.",planning,,Onalaska,Wisconsin,54650,,,Wisconsin,54650,1295
Brewpop Brewery,brewpub,2122 US Highway 92 W,Auburndale,Florida,33823-3962,,,Florida,33823,1296
Brews Brothers,brewpub,2404 Strand St,Galveston,Texas,77550-1412,,,Texas,77550,1299
Brewster River Pub & Brewery,brewpub,4087 Vt Route 108 S,Jeffersonville,Vermont,05464-9509,,,Vermont,05464,1303
Briar Common Brewery,brewpub,2298 N Clay St,Denver,Colorado,80211-5122,,,Colorado,80211,1308
Iron Beard Brewing,planning,,Jersey City,New Jersey,07302-7433,,,New Jersey,07302,1312
Brick and Feather Brewery,micro,78 11th St,Turners Falls,Massachusetts,01376-1020,,,Massachusetts,01376,1314
Brick Oven Pizza Co / Brick & Forge Brewing,brewpub,814 US-62,Harrison,Arkansas,72601,,,Arkansas,72601,1316
Brick Vault Brewery & BBQ,brewpub,102 NW 1st St Highway 90W,Marathon,Texas,79842,,,Texas,79842,1319
Brickside Brewery,micro,64 Gratiot Street,Copper Harbor,Michigan,49918,,,Michigan,49918,1323
BrickStone Brewery,micro,572 Brewery Ln,Bourbonnais,Illinois,60914-2196,,,Illinois,60914,1324
Bright Ideas Brewing,micro,111 Mass Moca Way,North Adams,Massachusetts,01247-2411,,,Massachusetts,01247,1339
Bright Light Brewing Company,micro,444 W Russel St Ste 102,Fayetteville,North Carolina,28301,,,North Carolina,28301,1340
Brighter Day's Brewing Company,planning,,New Port Richey,Florida,34655-3717,,,Florida,34655,1342
Brix City Brewing,micro,4 Alsan Way,Little Ferry,New Jersey,07643-1001,,,New Jersey,07643,1353
Broad Leaf Farm Brewery,planning,,South Glastonbury,Connecticut,06073-2017,,,Connecticut,06073,1357
Broad Ripple Brewing Co,brewpub,842 E 65th St,Indianapolis,Indiana,46220-1674,,,Indiana,46220,1358
Brocklebank Craft Brewing,micro,357 Dickerman Hill Rd,Chelsea,Vermont,05038-9098,,,Vermont,05038,1360
"Broken Bat Brewing Company, LLC",micro,231 E Buffalo St Lowr UNIT,Milwaukee,Wisconsin,53202-5727,,,Wisconsin,53202,1363
Broken Cauldron Taproom and Brewery,micro,1012 W Church St,Orlando,Florida,32805-2216,,,Florida,32805,1365
Broken Chair Brewery,micro,424 East Penn Ave,West Reading,Pennsylvania,19611-1130,,,Pennsylvania,19611,1366
Broken Clock Brewing Cooperative,micro,3134 California St NE Ste 122,Minneapolis,Minnesota,55418-1789,,,Minnesota,55418,1367
Broken Coat Brewing,planning,,Lake Worth,Florida,33467-1002,,,Florida,33467,1368
Broken Compass Brewing,micro,68 Continental Ct Unit B-12,Breckenridge,Colorado,80424-8515,,,Colorado,80424,1369
Broken Gate Brewing,planning,,Baltimore,Maryland,21230-4464,,,Maryland,21230,1370
Broken Goblet Brewing,brewpub,1500 Grundy Ln Bldg 1,Bristol,Pennsylvania,19007-1521,,,Pennsylvania,19007,1371
Broken Plow Brewery,micro,4731 W 10th St Unit G,Greeley,Colorado,80634-2046,,,Colorado,80634,1373
Broken Rock Brewery,brewpub,282 Grindstone Rd Bird Creek Farms,Port Austin,Michigan,48467-9390,,,Michigan,48467,1374
Brooklyn Brewery,regional,79 N 11th St #1 Brewers Row,Brooklyn,New York,11249-1913,,,New York,11249,1383
Brooks Brewing,micro,52033 Van Dyke,Shelby Charter Township,Michigan,48316,,,Michigan,48316,1384
Broomtail Craft Brewery,micro,6404 Amsterdam Way Ste 100,Wilmington,North Carolina,28405-2563,,,North Carolina,28405,1385
Brubaker's Brewery & Pub,planning,,Sylvania,Ohio,43560-9586,,,Ohio,43560,1398
Brues Alehouse Brewing Company,brewpub,120 Riverwalk Place,Pueblo,Colorado,81003,,,Colorado,81003,1403
Brugge Brasserie,brewpub,1011A E Westfield Blvd,Indianapolis,Indiana,46220-,,,Indiana,46220,1404
Bruz Beers,micro,1675 W 67th Ave Ste 100,Denver,Colorado,80221-2595,,,Colorado,80221,1408
Bubba Brew's Brewing Company,micro,8091 Airport Rd,Bonnerdale,Arkansas,71933-6648,,,Arkansas,71933,1410
Buchanan Craft LLC,planning,,Chicago,Illinois,60647-9735,,,Illinois,60647,1412
Buck Bald Brewing Corporation,planning,,Blue Ridge,Georgia,30513,,,Georgia,30513,1413
Buck Hill Brewery and Restaurant,brewpub,45 Route 94,Blairstown,New Jersey,07825,,,New Jersey,07825,1414
Bucks County Brewery,micro,31 Appletree Ln,Pipersville,Pennsylvania,18947-1083,,,Pennsylvania,18947,1421
Buffalo Theory Brewing Co. LLC,planning,,Merritt Island,Florida,32953-3222,,,Florida,32953,1433
Bugnutty Brewing Company,brewpub,715 N Courtenay Pkwy,Merritt Island,Florida,32953-4651,,,Florida,32953,1435
Building 8 Brewing,micro,320 Riverside Dr Ste 8,Florence,Massachusetts,01062-2750,,,Massachusetts,01062,1436
Bull & Bones Brewhaus & Grill,brewpub,1470 S Main St Ste 120,Blacksburg,Virginia,24060-5571,,,Virginia,24060,1437
Bull and Barrel Brew Pub,brewpub,988 Route 22,Brewster,New York,10509-1576,,,New York,10509,1439
Bull and Goat Brewery,micro,204 Banjo Ln,Centreville,Maryland,21617-1067,,,Maryland,21617,1440
Bull City Burger And Brewery,brewpub,107 E Parrish St Ste 105,Durham,North Carolina,27701-3318,,,North Carolina,27701,1441
Bull Creek Brewing Company,proprietor,7100 FM3405,Liberty Hill,Texas,78642,,,Texas,78642,1442
Bunker Brewing Co,micro,17 Westfield St Unit D,Portland,Maine,04102-2730,,,Maine,04102,1452
"Cane River Brewing Co., L.L.C",planning,,Natchitoches,Louisiana,71457,,,Louisiana,71457,1454
Buon Appetito Ristorante,brewpub,6147 York Rd,Spring Grove,Pennsylvania,17362-9120,,,Pennsylvania,17362,1455
Burghâers Brewing,micro,22410 Perry Hwy Ste 410E,Zelienople,Pennsylvania,16063-2935,,,Pennsylvania,16063,1460
Burial Beer Co Forestry Camp,micro,,Asheville,North Carolina,28803-2719,,,North Carolina,28803,1463
Buried Acorn Brewing Company,planning,,Syracuse,New York,13204-1156,,,New York,13204,1464
Burke's Alewerks,micro,200 Webster St Ste 3,Hanover,Massachusetts,02339-1230,,,Massachusetts,02339,1466
Burlington Beer Company,micro,25 Omega Dr Ste 150,Williston,Vermont,05495-7334,,,Vermont,05495,1468
"Burly Brewing Company, LLC",micro,680 Atchison Way Ste 700-800,Castle Rock,Colorado,80109-3106,,,Colorado,80109,1469
Burning Brothers Brewing,micro,1750 Thomas Ave Ste 2,Saint Paul,Minnesota,55104-2918,,,Minnesota,55104,1473
Burning Bush Brewery,planning,,Wilmette,Illinois,60091-2703,,,Illinois,60091,1474
Burns Family Artisan Ales,planning,,Denver,Colorado,80219-1655,,,Colorado,80219,1475
Burnt Hickory Brewery,micro,2260 Moon Station Ct NW Ste 210,Kennesaw,Georgia,30144-5653,,,Georgia,30144,1478
Burt Lake Brewery / Seasons of the North Winery,micro,9090 W M-68 Hwy,Alanson,Michigan,49706,,,Michigan,49706,1480
Bury Me Brewing Company,micro,4224 Cleveland Ave Ste 7,Fort Myers,Florida,33901-9051,,,Florida,33901,1482
Busted Sandal Brewing Company,micro,7114 Oaklawn Dr,San Antonio,Texas,78229-3021,,,Texas,78229,1485
Buster's Brew Pub,brewpub,Euphrates River Valley Road Bldg P-4350,Fort Drum,New York,13602,,,New York,13602,1486
"Button Brew House, LLC",micro,6800 N Camino Martin Ste 160,Tucson,Arizona,85741-2395,,,Arizona,85741,1491
"BW Farm, LLC",planning,,Owings,Maryland,20736-9109,,,Maryland,20736,1495
Byers Brewing Company,planning,,DeKalb,Illinois,60115-4661,,,Illinois,60115,1496
Byway Brewing Company,brewpub,2825 Carlson Dr,Hammond,Indiana,46323-1183,,,Indiana,46323,1497
C.B. and Potts/Big Horn Brewery - Englewood,brewpub,6575 Greenwood Plaza Blvd,Englewood,Colorado,80111-4933,,,Colorado,80111,1498
Cactus Land Brewing Company,micro,368 County Road 325,Adkins,Texas,78101-2812,,,Texas,78101,1505
Cahaba Brewing Co,micro,4500 5th Ave S Ste C,Birmingham,Alabama,35222-2911,,,Alabama,35222,1508
Calvert Brewing Co,micro,150 Adelina Rd,Prince Frederick,Maryland,20678-3709,,,Maryland,20678,1523
Calvert Brewing Co,micro,15850 Commerce Ct,Upper Marlboro,Maryland,20774-7437,,,Maryland,20774,1524
Cambridge Brewing Co,brewpub,1 Kendall Sq Ste B1102,Cambridge,Massachusetts,02139-1592,,,Massachusetts,02139,1525
Canal Park Brewery,brewpub,300 Canal Park Dr,Duluth,Minnesota,55802-2316,,,Minnesota,55802,1531
Cannon Brewpub,brewpub,1041 Broadway,Columbus,Georgia,31901-5256,,,Georgia,31901,1534
Cannonball Creek Brewing Co,micro,393 Washington Ave Unit A,Golden,Colorado,80403-1889,,,Colorado,80403,1535
Cape Ann Lanes,planning,,Gloucester,Massachusetts,01930-2256,,,Massachusetts,01930,1545
Cape Cod Beer,micro,1336 Phinneys Ln Ste 2-2,Hyannis,Massachusetts,02601-1875,,,Massachusetts,02601,1547
Cape May Brewing Company - Rio Grande,micro,1288 Hornet Rd,Rio Grande,New Jersey,08242-2210,,,New Jersey,08242,1549
Capitol Creek Brewery,brewpub,371 Market St,Basalt,Colorado,81621-7409,,,Colorado,81621,1553
Captains Brewing Company,micro,,Ridgefield,Washington,98642,,,Washington,98642,1557
Carbon Brewing Company,planning,,Brazil,Indiana,47834-7046,,,Indiana,47834,1559
Carolina Bauernhaus Ales,brewpub,115 Federal St,Anderson,South Carolina,29625-4364,,,South Carolina,29625,1566
Carson's Brewery,micro,2404 Lynch Rd,Evansville,Indiana,47711-2953,,,Indiana,47711,1571
Cary Ale House,brewpub,208 W Main St Lowr 1,Cary,Illinois,60013-2786,,,Illinois,60013,1575
Casa Vieja LLC,planning,,Corrales,New Mexico,87048-8616,,,New Mexico,87048,1577
Casey Brewing and Blending,micro,3421 Grand Ave Ste 4D,Glenwood Springs,Colorado,81601-4493,,,Colorado,81601,1583
Cash Brewing Company,closed,3388 NW Byron St Ste 100,Silverdale,Washington,98383-8548,,,Washington,98383,1584
